281474976765329	ଇନ୍ସୁରେନ୍ସ	2.25	2.94
281474976765329	ଭାଙ୍ଗି	1.58	1.88
281474976765375	ଗଲେ	3.02	3.27
281474976765375	ପାଖକୁ	2.57	3.02
281474976765390	ପାଟିରୁ	3.96	4.47
281474976767640	ମଝିରେ	3.99	4.46
281474976767640	ମଝିରେ	4.46	4.93
281474976776482	ବହୁଛି	1.37	1.76
281474976776532	ଛଅ	1.23	1.5
281474976776532	ଦିନକୁ	0.84	1.23
281474976776532	ମିଶା	2.63	2.9
281474976776553	ଚାଲିବାକୁ	1.88	2.41
281474976776567	ନଷ୍ଟ	3.84	4.22
281474976776567	ନେଗେଟିଭ	0.88	1.41
281474976776719	କିଲୋ	1.16	1.39
281474976776761	ପାଖରେ	1.59	1.93
281474976779932	କୁଆଡେ	10.9	11.34
281474976779932	ଗଲା	11.34	11.77
281474976779932	ଦୟାକରି	11.77	12.52
281474976779932	ପାଖକୁ	5.29	6.29
281474976779952	କୃଷି	1.28	1.86
281474976779952	ବର୍ଷକୁ	3.48	4.19
281474976779952	ମିଳେ	4.89	5.28
281474976779952	ଲୋନ୍	4.6	4.89
281474976780700	ଗଡୁଛି	1.51	2.18
281474976780895	ଗଡୁଛି	2.66	3.39
281474976780896	ବ୍ୟଥା	1.34	1.87
281474976781087	ବାହା	1.98	2.27
281474976781213	ବାହାରିଛି	2.79	3.48
281474976781234	ଉପକାର	5.32	5.9
281474976781234	କଲ୍ୟାଣ	1.74	2.23
281474976781234	ଯୋଜନା	2.23	2.73
281474976781286	ଦେଖୁଛନ୍ତି	1.91	2.71
281474976796197	କହନା	10.15	10.69
281474976796197	ଦେଖିକି	9.57	10.15
281474976796197	ପୁଅ	1.82	2.17
281474976797097	କରୁନି	5.71	6.23
281474976797097	କାମ	5.31	5.71
281474976797097	ଖାଉଛି	4.39	5.08
281474976797097	ଖାନ୍ଚୁଚି	2.28	3.19
281474976797097	ଗୁଡ଼	1.39	1.73
281474976797097	ଯେତେ	3.4	3.96
281474976797780	ପରୀକ୍ଷା	1.69	2.23
281474976797830	କରୁଚି	2.63	3.01
281474976797830	ଗୁଡ଼	0.34	0.62
281474976797830	ଭାରି	2.36	2.63
281474976797873	ଗୋଟିଏ	0.35	0.72
281474976799236	ଖାଉନି	5.29	5.86
281474976799244	କରିଦେଉଛି	3.76	4.65
281474976799951	ଅନ୍ୟ	3.32	3.68
281474976799951	ଗଲେ	4.21	4.47
281474976799951	ପଡିବ	5.28	5.71
281474976799951	ହସ୍ପିଟାଲ	3.68	4.21
281474976799951	ହେଇଯିବ	7.01	8.04
281474976800005	ଉଠି	3.71	4.05
281474976800122	ଭାଁ	3.41	3.72
281474976800122	ଭାଁ	3.72	4.02
281474976800123	ପାଖରେ	2.89	3.29
281474976800159	ଗୋଡ଼ଟା	2.45	2.91
281474976800159	ଟାଣୁଛି	5.21	5.94
281474976800159	ମୋର୍	1.48	1.91
281474976800282	ଉପକାର	5.07	5.59
281474976800282	କଲ୍ୟାଣ	1.96	2.51
281474976800282	ଯୋଜନା	2.51	3.0
281474976800302	କାନକୁ	0.59	1.15
281474976800302	ମଝିରେ	4.26	4.82
281474976800302	ମଝିରେ	4.82	5.23
281474976800302	ଶୁଭୁ	1.53	1.93
281474976800464	ଗଳୁଛି	3.91	4.48
281474976800485	ପାଇପାରିବି	7.11	7.8
281474976802251	ଜ୍ୱାଳା	5.11	5.5
281474976802368	ପାଇ	2.9	3.18
281474976802368	ସାହାଯ୍ୟରେ	1.76	2.39
281474976802394	ଭୀଷଣ	0.99	1.48
281474976802464	ଖାଲି	4.46	4.78
281474976802553	ଚେକ	2.52	2.8
281474976802613	ବ୍ୟଥା	1.01	1.34
281474976802653	କାହିଁ	4.26	4.59
281474976802655	ଆସିଛି	5.33	5.89
281474976802655	ଲଗୁଛି	6.65	7.2
281474976802803	ଅଣ୍ଟା	5.36	5.69
281474976802803	ବ୍ଲିଡ଼ିଙ୍ଗ	3.39	3.96
281474976803219	ଖାଉ	3.38	3.8
281474976803219	ପୁଅ	1.15	1.38
281474976803248	ନାଇଁ	3.6	4.01
281474976803248	ସମୟରେ	1.03	1.6
281474976807191	ଉଠି	5.39	5.75
281474976807191	ଗୋଡ଼	2.1	2.5
281474976807191	ବସି	5.75	6.13
281474976807394	ପୁଅ	2.94	3.24
281474976807442	ପାଇବି	2.9	3.34
281474976807442	ସୁବିଧା	2.51	2.9
281474976807482	ଜିଭ	2.71	3.39
281474976807561	କାଟୁଛି	4.29	4.88
281474976807592	ଠିକସେ	2.17	2.92
281474976807594	କୃଷି	1.0	1.41
281474976807594	ୟୁଜ଼	3.36	3.82
281474976807843	କମ୍ପ	3.88	4.45
281474976808285	ଘଡ	4.68	4.96
281474976808285	ଘଡ	4.96	5.25
281474976808445	ପ୍ରେଗନାଂଟ	0.59	1.37
281474976808449	ଅଣ୍ଟା	0.36	0.76
281474976808462	ତଣ୍ଟି	2.24	2.65
281474976808639	କିଲୋଗ୍ରାମସ	3.4	4.53
281474976808749	ନେଇଥିଲି	3.57	4.21
281474976808749	ନେବି	5.12	5.65
281474976808749	ମାସରେ	2.07	2.59
281474976815014	ଓଷଧ	10.51	11.12
281474976815014	ହାଇ	2.84	3.24
281474976816061	କରିପାରିବା	3.91	4.7
281474976816061	ଧାନ	2.18	2.51
281474976816061	ବିକ୍ରି	3.56	3.91
281474976816061	ସରକାରୀ	2.64	3.1
281474976816147	ହାକୁଟି	2.61	3.14
281474976817200	ଦେଖାଇବି	3.66	4.23
281474976817200	ସ୍ଟୋନ୍	1.75	2.25
281474976817311	ହଳଦିଆ	1.17	1.78
281474976817311	ହଳଦିଆ	2.57	3.13
281474976817431	ଖର୍ଚ୍ଚ	2.59	2.96
281474976817432	ଆଠ	1.48	1.82
281474976817432	ଝାଡ଼ା	2.5	2.76
281474976817473	ଆଗରୁ	1.95	2.33
281474976817473	ଖାଇବା	1.59	1.95
281474976817473	ଖାଇବା	3.16	3.53
281474976817473	ବଢ଼ା	4.16	4.45
281474976817521	କୋଉଠି	2.76	3.08
281474976817521	ଜୋରରେ	1.55	1.99
281474976817521	ବସୁଛନ୍ତି	3.08	3.83
281474976817566	ଖାଉଛି	4.0	4.37
281474976817566	ବଢ଼ା	2.31	2.63
281474976817566	ସବୁବେଳ	1.77	2.31
281474976817597	ଯାଉନି	2.54	2.9
281474976817698	ହେବି	2.14	2.72
281474976817698	ହେବି	3.72	4.39
281474976817916	ବୁଲୁଚି	0.83	1.26
281474976823266	ତଳି	3.11	3.44
281474976823266	ସତର	0.85	1.29
281474976823291	ବହୁଛି	2.23	2.68
281474976823291	ଲୁହ	1.87	2.23
281474976823460	କାଟୁଛି	3.66	4.11
281474976823460	ଦୁଇରୁ	0.77	1.2
281474976823460	ବ୍ଲିଡ଼ିଙ୍ଗ	4.11	4.68
281474976823460	ମାସରେ	1.49	1.9
281474976823573	ପାରିବେ	3.65	4.02
281474976823573	ହେଲାନି	2.61	3.09
281474976823585	ପାଇପାରିବି	5.3	5.96
281474976823585	ସାହାଯ୍ୟରେ	4.84	5.3
281474976823627	ପ୍ରବଳ	1.69	2.18
281474976823635	ଗଲାଣି	3.97	4.3
281474976823635	ସକାଳେ	0.5	0.99
281474976823635	ସକାଳେ	0.99	1.35
281474976823638	କରିଵି	3.84	4.18
281474976823638	ଜୋରରେ	2.46	2.84
281474976823696	ପ୍ରେଗନାଂଟ	3.32	3.89
281474976823696	ହେଇନି	2.71	3.11
281474976828828	ଯାଉଚି	3.63	4.27
281474976828891	ମୁତ	0.46	0.99
281474976828963	ଡାକ୍ତରଖାନା	3.68	4.55
281474976829027	ଭିଷଣ	0.96	1.4
281474976829136	ଗୋଡ଼	1.31	1.51
281474976829189	ଇଛା	2.43	2.8
281474976829189	ଖାଇତେ	1.92	2.43
281474976829189	ଭୁକ	0.77	1.31
281474976829235	ବୁଲେଇ	3.52	3.89
281474976829335	ସମ୍ପୂର୍ଣ	4.59	5.37
281474976829335	ହାତଟା	4.11	4.59
281474976829363	ଘରେ	3.73	3.97
281474976829375	ଫ୍ରି	2.67	2.99
281474976829417	କାଲୁଆ	1.12	1.53
281474976829417	ପଡି	1.53	1.79
281474976829506	ରଖୁଛି	6.52	7.6
281474976829626	ଅମ୍ଳ	1.34	1.83
281474976829626	ଜିଭ	2.33	2.87
281474976829694	କିଲୋଗ୍ରାମ	5.99	6.74
281474976831520	କେ	1.92	2.28
281474976831548	କୁଣ୍ଡିଆ	0.79	1.38
281474976831548	ଦେଖେଇମି	2.83	3.63
281474976833703	କାନରୁ	0.78	1.41
281474976833703	ଶୁଭୁନି	3.45	4.13
281474976833817	କରିବାକୁ	4.01	4.84
281474976833817	ପାଉନି	5.42	6.11
281474976833820	ମନେ	3.56	3.97
281474976833820	ସମ୍ପୂର୍ଣ	6.08	7.03
281474976833820	ହଉ	8.35	8.61
281474976835780	କିମିତି	6.7	7.3
281474976835780	ହଜିଯାଇଛି	5.2	6.27
281474976836082	କଲା	5.2	5.54
281474976836217	ଆସୁଚି	8.8	9.24
281474976836217	କମ୍ପ	8.3	8.8
281474976836429	ଷାଠିଏ	1.24	1.73
281474976840432	ସୁବିଧା	3.41	3.88
281474976841674	ବି.ପି	3.69	4.25
281474976841674	ବୁଲେଇ	1.97	2.64
281474976841922	ହେଇକି	1.53	2.39
281474976841935	ଆବୁ	2.84	3.45
281474976842066	ବି.ପି	4.75	5.49
281474976842066	ହେଉ	2.76	3.23
281474976842076	ଛୁଆଟା	2.59	3.18
281474976842217	ଦରଜ	1.01	1.76
281474976842327	ତଳି	6.19	6.95
281474976842327	ପୋଡା	3.14	3.76
281474976842437	ଫ୍ରି	4.7	5.0
281474976843103	କିଏ	3.22	3.56
281474976843345	ଥାନ୍ତି	7.23	7.64
281474976843345	ଦେଖାଇ	6.79	7.23
281474976844256	ନେବାରେ	4.39	4.93
281474976844415	ଖାଉଛି	3.65	4.3
281474976844426	ଟିଟାନସ	3.21	4.01
281474976844426	ନେଇଥିଲି	4.19	4.91
281474976844426	ନେବି	5.82	6.35
281474976844426	ମାସରେ	2.19	2.84
281474976844437	ନଖ	3.33	3.79
281474976844501	କୋଉଠି	5.62	6.46
281474976844627	ଦିହରୁ	4.54	5.24
281474976846404	ଦାମ୍	7.16	7.39
281474976846404	ଫସଲ	4.16	4.53
281474976846404	ଶସ୍ୟକୁ	3.61	4.16
281474976846730	ଦେଖେଇମି	3.95	4.4
281474976846730	ମା	1.24	1.54
281474976846812	ପିରୀଅଡ଼ସ	3.21	3.78
281474976846846	ଛୋଟ	3.95	4.32
281474976847580	ଫୋନ୍	2.62	3.28
281474976847740	ମଝିରେ	4.87	5.27
281474976847740	ମଝିରେ	5.27	5.58
281474976847740	ହେଇନି	2.82	3.51
281474976847760	ଖାତା	1.3	1.73
281474976847780	ଦରକାର	2.82	3.25
281474976847780	ରୋଈବା	0.27	0.74
281474976848739	ହୋଇପାରିବ	4.43	5.28
281474976848739	ୟୁଜ଼	3.98	4.43
281474976848770	କିଶ	2.72	3.21
281474976848770	ମାସିକା	1.42	2.13
281474976848918	ଆଣିଥିଲି	2.39	2.97
281474976848918	କୋଉଠି	4.11	4.68
281474976848961	ଅସୁବିଧା	1.02	1.58
281474976848961	ହେଇଯିବ	2.6	3.0
281474976849090	ବି.ପି	3.25	3.59
281474976849090	ବେସି	1.83	2.17
281474976851311	ପ୍ରେଗନାଂଟ	5.45	6.2
281474976851343	ଖାଇସାରିଲା	2.12	2.74
281474976851343	ଦେଉଛି	1.68	2.12
281474976851446	ଇନ୍ସୁରେନ୍ସ	3.8	4.48
281474976851446	କରନ୍ତୁ	3.24	3.75
281474976851446	ଫ୍ରି	2.86	3.12
281474976852146	କଲ୍ୟାଣ	3.11	3.67
281474976852230	ଛଅ	0.56	0.89
281474976852329	ଧରି	4.69	5.1
281474976852329	ବାଡ଼ି	4.12	4.69
281474976852390	କୁଂଡେଇ	3.77	4.36
281474976852390	କୁଂଡେଇ	4.36	4.95
281474976852430	ଅସୁବିଧା	5.16	5.81
281474976852430	ରହିଲେ	4.44	4.94
281474976852472	ମୁଣ୍ଡରେ	1.76	2.36
281474976852871	କିଡ଼ନୀ	1.32	1.89
281474976852871	ସ୍ଟୋନ୍	2.04	2.48
281474976852945	ଅମ୍ଳ	5.21	5.78
281474976852945	ବାସୁଛି	6.14	7.2
281474976852982	ଇଂଜେକସନ	6.03	6.7
281474976852982	କାଟୁଛି	1.15	1.68
281474976852982	ଖାଇଲିଣି	3.41	4.06
281474976852982	ଜୋରରେ	2.22	2.72
281474976853012	ଯାଉନି	2.25	2.78
281474976853025	କରିଥାନ୍ତି	2.57	3.33
281474976853025	ରିନିଓ	1.9	2.49
281474976853069	କୁହନ୍ତୁ	4.96	5.86
281474976853316	କିଡ଼ନୀ	0.67	1.1
281474976853486	ବାହା	1.02	1.32
281474976853499	ଦଉଛି	1.85	2.41
281474976853499	ବୁଲେଇ	1.44	1.85
281474976853574	ଖାତା	3.09	3.4
281474976853589	ଆମ	0.46	0.86
281474976853589	ଯନ୍ତ୍ରପାତି	2.48	3.24
281474976854490	ଭଲରେ	1.96	2.45
281474976854539	କିଶ	2.64	3.08
281474976854637	କାଗଜ	2.8	3.23
281474976854637	ଦରକାର	3.55	4.25
281474976854746	ପାରୁ	3.39	3.73
281474976854753	କୋଉଠି	1.21	2.08
281474976854780	ଗଳୁଛି	5.32	6.03
281474976854791	ଶକ୍ତି	5.49	5.97
281474976854910	ଥାଆନ୍ତି	5.5	6.11
281474976854910	ଦେଖାଇ	4.48	5.09
281474976854910	ନାଲି	1.73	2.24
281474976855085	ମଳକଣ୍ଟକ	1.38	2.14
281474976855111	ଦେଖାଇବି	5.19	5.91
281474976855111	ଦେଲା	2.88	3.38
281474976855111	ଯାକ	1.93	2.24
281474976855111	ରାତି	1.53	1.93
281474976855210	ଛିଙ୍କ	2.4	2.91
281474976855377	ଝାଡ଼ାରେ	4.55	5.34
281474976855377	ଲାଳ	5.34	5.86
281474976855395	ଦୋଷ	3.65	4.08
281474976855395	ଶୋଇଲା	1.62	2.21
281474976855464	ଋତୁ	5.16	5.71
281474976855464	ଧରି	9.09	9.5
281474976855464	ମାସରେ	3.28	4.29
281474976855464	ସଂପୂର୍ଣ୍ଣ	7.63	8.62
281474976855464	ସ୍ରାବ	5.71	6.25
281474976855473	ଘର	4.88	5.36
281474976855473	ଦିଆଯାଉଛି	2.79	4.18
281474976855473	ଦେଖାଇ	5.36	5.94
281474976855479	ଖାଲି	3.51	3.93
281474976855479	ଥାଇରଏଡ଼	1.46	2.58
281474976855479	ପେଟରେ	3.93	4.46
281474976855586	ମେନ୍ସ	2.95	3.74
281474976855586	ହେଇନି	3.74	4.72
281474976855617	ଚୁଟି	5.02	5.61
281474976855617	ପଚିଶି	2.29	3.39
281474976855881	ନେବାରେ	5.11	5.75
281474976855895	କାଗଜ	5.11	5.79
281474976855895	କିମିତି	2.56	3.24
281474976855895	କୃଷି	1.27	1.88
281474976855895	ଦରକାର	5.79	6.46
281474976855941	ଛୁଆର୍	1.12	1.8
281474976855999	ବିଛଣା	0.37	1.18
281474976856061	ହାଡ଼	2.07	2.41
281474976856061	ହାଡ଼	4.93	5.28
281474976856122	ଆଖିରୁ	1.97	2.83
281474976856191	କଟିବ	7.57	8.27
281474976856191	ଡାକ୍ତରଖାନା	2.32	3.26
281474976856198	ଗୋଡ଼	3.28	3.7
281474976856198	ବଡ଼	2.4	2.94
281474976858647	ଖାତାରେ	2.77	3.45
281474976858647	ଚାଷୀ	5.55	6.04
281474976858647	ନାଇଁ	12.67	13.21
281474976858675	ଖାତା	0.98	1.45
281474976858683	ତଳି	0.45	0.82
281474976858683	ଧାନ	0.09	0.45
281474976858683	ପ୍ରୟୋଗ	2.59	3.06
281474976858706	ନାଗୁଚି	2.95	4.01
281474976858706	ପରି	2.7	2.95
281474976858706	ଫାମ୍ପିଲା	2.14	2.7
281474976858706	ଭୁକ	0.61	0.99
281474976858994	ଭୋକ	0.56	1.25
281474976858994	ଭୋକ	1.25	1.94
281474976859198	ତଳ	2.88	3.38
281474976859198	ଧଇଁ	4.88	5.43
281474976859198	ସଇଁ	5.43	5.87
281474976859198	ସକାଳେ	0.35	1.01
281474976859226	କମି	2.71	3.14
281474976859226	ପରୀକ୍ଷା	5.71	6.33
281474976860593	ଏକ	2.12	2.51
281474976860593	ଏକ	5.94	6.26
281474976860593	ବେଶି	5.45	5.94
281474976860593	ହେଇଯାଉଚି	2.51	3.62
281474976860663	ଫ୍ରି	4.43	4.73
281474976860851	ଅନୁଭବ	5.8	6.41
281474976860851	ଜିଭ	7.74	8.15
281474976860851	ବାହାରିଛି	2.48	3.43
281474976860867	ଦିଇଟା	3.24	3.84
281474976860867	ଦିଇଟା	3.84	4.38
281474976860867	ଦେଖାଇବି	7.07	7.78
281474976860867	ଯାଉ	2.21	2.6
281474976860880	ନଷ୍ଟ	4.77	5.37
281474976860880	ବାରମ୍ବାର	1.67	2.46
281474976860956	ନେଇ	4.41	4.74
281474976860956	ପାରୁ	4.74	5.1
281474976861029	କରିବାକୁ	4.86	5.72
281474976861029	କରିବାକୁ	7.44	8.21
281474976861029	ପାଉନି	8.66	9.24
281474976861034	କାମୁଡି	1.02	1.6
281474976861034	କାମୁଡି	1.6	2.16
281474976861169	ବାପାଙ୍କର	0.94	1.71
281474976861185	ଚାହୁଁଛି	7.17	7.85
281474976861185	ଜାଣିବା	6.37	6.9
281474976861185	ମେନ୍ସ	2.41	3.06
281474976861185	ରହିଛି	4.84	5.46
281474976861191	ପୋକ	1.34	1.88
281474976861217	ଚାଲିବାକୁ	3.6	4.7
281474976861217	ଶକ୍ତି	4.76	5.18
281474976861242	ନେବାରେ	2.79	3.27
281474976861294	ଜଳୁଛି	4.54	5.2
281474976861306	ପୁଡୁଚି	4.06	4.79
281474976861886	କୁହନ୍ତୁ	1.23	1.92
