000630281	ఏకాదశి	2.71	3.21
000630323	సుందర్	3.2	3.5
000630489	తోచని	3.61	3.92
000640099	పరిగణలోకి	1.24	1.83
000640099	పరిగణలోకి	6.25	6.8
000640164	జై	0.43	0.65
000640164	జై	1.22	1.38
000640191	నచ్చలేదని	1.72	2.45
000640191	నచ్చలేదని	4.33	4.89
000640263	పరీక్షలను	0.82	1.27
000640355	శాసనసభ్యులపై	2.27	3.14
000640402	అభిప్రాయానికి	3.03	3.69
000650133	రోజుకో	3.3	4.03
000670118	పంజాబ్	0.92	1.43
000670121	పరిగణలోకి	1.51	2.25
000670143	ఫోటో	0.59	0.97
000670188	సత్యసాయి	1.11	1.7
000670188	సత్యసాయి	3.05	3.77
000670195	సిటీ	0.4	0.71
000670222	శ్రీధర్	3.8	4.15
000670268	సింగరేణి	0.43	0.95
000670364	ప్రమాదకర	0.76	1.24
000670472	చర్యను	0.67	1.01
000680036	శక్తుల	1.71	2.12
000680065	హెచ్చరించారని	6.91	7.68
000680110	సెట్లలో	2.84	3.26
000680166	హరితహారం	1.88	2.79
000680166	హరితహారం	6.63	7.19
000680254	సాక్షాత్తూ	1.41	1.88
000680258	స్వగ్రామంలోని	3.46	4.32
000680424	స్నాన	0.96	1.31
000680496	స్ఫూర్తి	4.52	5.04
000690009	మాదిగ	3.65	3.95
000690050	గౌరవాన్ని	1.34	1.8
000690079	సమాన	1.8	2.18
000690204	హీరోల	1.4	1.9
000690232	మాట్లాడారో	1.78	2.4
000690232	మాట్లాడారో	2.73	3.25
000690271	సైకో	1.66	2.04
000690281	దాండియా	0.38	0.9
000690281	దాండియా	6.13	6.53
000690434	హయత్	1.27	1.59
000690468	సొమ్ముకు	4.12	4.39
000700038	సమాధానమిస్తూ	2.68	3.51
000700212	స్పందించకపోతే	0.82	1.39
000700243	అరెస్ట్	5.88	6.18
000700249	గ్రామాల్లోనూ	0.65	1.04
000700268	ఆయుత	0.47	0.79
000700268	ఆయుత	1.79	2.25
000710132	కావాల్సి	4.28	4.72
000730075	హోమం	6.11	6.42
000730196	డిపోలో	0.77	1.12
000730196	డిపోలో	5.94	6.31
000730211	సంతకాల	0.69	1.13
000730419	నచ్చలేదని	1.94	2.63
000740216	మగ	4.44	4.63
000740250	సారిస్తామని	2.41	2.86
000740278	ప్రమాదకర	0.77	1.3
000750196	ప్రియురాలు	0.68	1.13
000750283	రాజశేఖర్	4.4	4.92
000750286	రెహమాన్	1.93	2.28
000750286	రెహమాన్	4.69	5.06
000750302	దంపతుల	1.35	2.05
000750456	ఆయుత	0.44	0.77
000770254	గ్రామస్తులను	4.71	5.63
000770254	గ్రామస్తులను	7.89	8.78
000770451	సంకల్పంతో	4.71	5.47
000770470	పడిందని	2.06	2.78
000770470	పడిందని	4.09	4.6
000780202	షరతు	3.72	4.15
000780225	వ్యాఖ్యాలు	6.2	6.84
000780286	శాసనమండలిలో	1.45	2.71
000780436	పరీక్షలను	5.08	5.98
000780436	పరీక్షలను	7.26	8.1
000840068	ఈతకు	1.83	2.13
000840164	సేవలంటూ	1.65	2.44
000840184	సహకరించినట్లు	5.16	5.88
000840184	సుష్మ	0.63	0.97
000840193	కార్డన్	0.68	1.04
000840193	సెర్చ్	1.08	1.36
000840279	శ్రీపీఠం	2.96	3.52
000840279	స్మారక	2.11	2.37
000840289	సాటిగా	3.08	3.45
000840401	సూత్రాలను	2.21	2.77
000840425	యోగి	3.7	4.17
000840449	శిథాలవస్థకు	1.79	2.53
000840490	రాష్ర్టాన్ని	1.42	2.06
000850005	స్ధానాల్లో	3.93	4.4
000850015	దీనికితోడు	0.4	1.02
000850017	సంభాషణ	1.17	1.7
000850017	సెబాస్టియన్	2.6	3.43
000850125	అభిప్రాయానికి	4.24	4.77
000850179	సమర్థించుకుంది	4.5	5.47
000850225	సత్యసాయి	0.45	1.1
000850250	చట్టాలను	3.1	3.5
000850281	గౌరవాన్ని	1.47	2.08
000850281	గౌరవాన్ని	5.06	5.48
000850369	ఆదాయపు	0.56	1.06
000850370	నిరక్షరాస్యత	2.94	3.75
000850379	సరుకులమీద	1.06	1.75
000850379	సవరణలోని	4.57	5.01
000850379	సేవలమీద	1.75	2.35
000850402	పిడుగుపాటుకు	1.71	2.17
000860139	వ్యవసాయాన్ని	0.43	1.1
000860142	శిశువును	2.04	2.51
000860203	స్థలాలు	1.21	1.66
000860203	స్థలాలు	3.96	4.41
000860207	సోదరులను	1.11	1.69
000860226	వారసులుగా	0.44	0.95
000860226	వారసులుగా	2.07	2.63
000860253	శకలాలు	3.32	3.9
000860327	బీహార్	0.41	0.76
000860327	బీహార్	1.72	2.0
000860350	ఐదువేల	4.31	4.69
000860363	శారదా	0.46	0.92
000860364	హయాంల్లో	1.43	2.0
000880007	సెక్రటేరియట్	2.74	3.27
000880328	సుబ్రమణ్యం	3.08	3.58
000910111	సింధూర	1.05	1.5
000910131	సభలోకి	1.38	1.94
000910192	ప్రియురాలు	0.47	0.99
000910192	ప్రియురాలు	3.49	3.94
000910309	చూపిస్తే	3.73	4.26
000910324	స్తున్న	3.49	3.71
000910456	శాఖలవారీగా	2.12	2.88
000910458	సున్నం	1.34	1.64
000910471	రక్త	0.45	0.75
000920027	గ్రామాలు	1.24	1.64
000920027	గ్రామాలు	4.14	4.53
000920084	స్ఫూర్తిని	2.58	3.32
000920284	శాలువాతో	1.7	2.43
000920446	అభినందనలు	2.64	3.32
000940119	శర్మతో	3.2	3.69
000940125	విమర్శల	0.45	0.87
000940125	విమర్శల	1.27	1.83
000940141	భూమికి	1.41	1.85
000940158	సదుపాయాలే	0.45	1.29
000940198	సొరంగ	3.33	3.73
000940310	స్దానంలో	0.5	1.02
000940327	గణేష్	1.67	2.09
000940386	సంవత్సరమే	3.5	4.15
000940427	సాగునీటిని	1.91	2.52
000950020	శ్రావణమాసంలో	1.13	2.0
000950167	సమీక్షించేందుకు	2.76	3.94
000950188	పరుగు	2.1	2.5
000950191	శాఖామంత్రిగా	3.13	3.93
000950238	హుదా	1.6	1.87
000950286	జై	0.43	0.73
000950286	జై	1.43	1.63
000950432	రైతుకు	4.36	5.43
000950439	చర్యను	1.07	1.56
000950439	సమర్థించుకోవడానికి	1.56	3.15
000960026	తోచని	3.21	3.74
000960082	చూసేందుకు	2.76	3.44
000960118	అంబేద్కర్	1.86	2.55
000960129	శేషగిరిబాబు	5.85	7.3
000990141	శోభానాగిరెడ్డి	4.62	5.65
000990208	ఆరుమాసాల	0.94	1.69
000990208	పెళ్ళై	0.44	0.9
000990496	సంజాయిషీ	3.03	3.71
001000040	శివశంకర	3.78	4.31
001000120	వంశానికి	0.82	1.28
001000120	వంశానికి	2.4	2.86
001000140	జోరు	1.96	2.31
001000140	జోరు	6.32	6.62
001000140	పంజాబ్	2.69	3.14
001000140	పంజాబ్	3.97	4.43
001000149	సంతోషాన్నిచ్చిందని	6.33	7.26
001000156	గురయినా	3.51	3.95
001000156	గురయినా	5.83	6.28
001000156	న్యూరాన్	2.33	2.96
001000156	న్యూరాన్	5.01	5.43
001000156	భయంకరమైన	0.45	1.43
001000156	భయంకరమైన	3.95	4.62
001000156	మోతార్	1.77	2.33
001000156	మోతార్	4.62	5.01
001000156	వ్యాధికి	2.99	3.51
001000156	వ్యాధికి	5.43	5.83
001000238	ఆలోచనే	2.66	3.24
001000238	ఆలోచనే	5.54	6.2
001000238	మదిలోకి	3.5	4.11
001000238	మదిలోకి	6.44	6.93
001000238	విషయాల	0.83	1.41
001000238	విషయాల	4.69	5.14
001000289	సోదాల్లో	0.53	1.23
001000311	పంపిన	6.68	7.24
001000311	పంపిన	11.96	12.35
001000332	పాలను	0.94	1.51
001000456	బస్సులను	3.45	3.85
001010111	సామెతను	4.8	5.32
001010175	ఆటపాటలు	0.43	1.24
001010175	ఆటపాటలు	1.24	1.82
001010248	కంట	1.72	1.95
001010268	సమీక్షిస్తానని	2.15	3.05
001010360	ఈతకు	1.31	1.58
001010444	దళితులను	0.87	1.31
001020041	పరీక్షలను	2.65	3.09
001020052	మద్దెలచెర్వు	0.4	1.2
001020109	సరిపోవని	3.46	3.95
001020118	వస్తుందా	3.64	4.32
001020118	వస్తుందా	4.96	5.66
001020146	ఏడుపాయల	0.5	1.18
001020146	ఏడుపాయల	3.6	4.08
001020146	కూలీల	1.18	1.53
001020146	కూలీల	4.08	4.41
001020146	సుఖాంతం	1.91	2.54
001020146	సుఖాంతమైంది	4.66	5.46
001020256	అగ్నిప్రమాదం	6.5	6.96
001020261	రైతుకు	1.15	1.65
001020261	రైతుకు	3.61	3.93
001020448	సానియాకు	0.47	1.18
001020496	ఇస్లాం	0.59	1.0
001050039	పంజాబ్	1.25	1.73
001050126	జియో	0.86	1.24
001050215	సోదరితో	1.6	2.12
001050300	దురుసుగా	2.09	2.58
001050300	దురుసుగా	5.51	5.94
001050334	సిక్కులు	1.25	1.83
001050374	దళితులను	2.31	3.08
001050383	పరిగణలోకి	5.44	6.17
001050481	సాగిస్తున్నట్లు	3.71	4.5
001050498	ఐదువేల	2.54	3.1
001060020	షిప్పులు	5.88	6.25
001060033	బాగుండు	3.37	3.93
001060091	హరగోపాల్	5.13	5.77
001060107	సహకరిస్తుందని	3.05	4.16
001060111	సంతృప్తితో	4.36	5.05
001060127	మైమ్	4.58	5.01
001060136	కాశ్మీర్	0.45	1.06
001060173	అప్పుతో	0.26	0.78
001060174	హేలనలతో	0.45	1.08
001060184	సమిష్టిగా	1.05	1.52
001060228	హవా	3.73	4.13
001060257	సొత్తు	0.94	1.45
001060268	బిర్యానీకి	0.88	1.53
001060268	బిర్యానీకి	2.75	3.41
001060281	ఏలియన్స్	1.8	2.43
001060281	ఏలియన్స్	3.37	3.91
001060356	గ్రామాలు	2.47	3.07
001060412	సమీక్షించుకొని	2.87	4.01
001060468	కుట్రపూరిత	2.03	2.91
001060468	కుట్రపూరిత	5.81	6.58
001070025	సదుపాయాలపై	1.72	2.93
001070189	దంపతుల	1.46	2.02
001070299	సర్వేలు	2.73	3.24
001310072	శూన్యహస్తాలు	1.59	2.51
001310072	సాధించగలిగారు	3.67	4.84
001310080	శివార్ల	3.21	3.63
001310103	ఆలయానికి	3.67	4.18
001310207	కిరాతకంగా	3.48	4.21
001310212	హిల్స్	1.53	1.93
001310220	వారసత్వం	3.13	3.71
001310221	గాంధీకి	3.17	3.62
001310221	గాంధీకి	4.66	5.08
001310225	బాగుండు	1.05	1.54
001310225	బాగుండు	2.66	3.13
001310232	సీఐడీ	1.5	2.0
001310258	స్టర్	2.04	2.43
001310266	సోదరుని	4.41	4.88
001310276	పుడితే	0.97	1.28
001310358	సృష్టిస్తుంటే	2.14	3.12
001310415	ఆదాయపు	7.23	7.69
001350015	లైన్	2.46	2.76
001350015	సిక్సర్	5.04	5.53
001350036	శాయశక్తుల	5.76	6.71
001350060	సమస్యలకు	4.43	5.36
001350091	సైఫాబాద్	4.93	5.7
001350212	సహేతుకత	4.96	5.81
001350268	హక్కులేదా	7.39	8.06
001350298	సౌకర్యాలకు	7.5	8.28
001350382	సూచిస్తున్నారు	4.51	5.38
001350485	శ్రీధర్	3.15	3.65
001360043	సుధీర్ఘ	1.6	1.98
001360080	శివార్లలోని	1.17	1.87
001360185	శాస్త్రసాంకేతిక	2.94	4.19
001360238	ఏకాదశి	0.47	1.09
001360238	ఏకాదశి	2.73	3.22
001360241	స్తకరించి	2.67	3.24
001360272	స్వప్నకు	2.08	2.64
001360279	కాపురం	2.63	3.03
001360289	సూరితో	0.59	1.13
001360313	సుఖసంతోషాలతో	1.89	2.86
001360313	సౌభాగ్యాలతో	3.31	4.08
001360328	సరళిని	1.33	1.73
001360352	సంప్రదాయవాదినని	0.81	2.02
001360371	విమర్శల	0.77	1.25
001360418	సమకూరుతోందని	3.38	4.11
001360458	డాట్	1.4	1.63
001360458	సైన్స్	0.56	1.05
001360465	సానియాతో	0.48	1.24
001370014	సమావేశాలను	1.57	2.29
001370014	సమావేశాలను	6.63	7.21
001370031	సాంప్రదాయోత్సవం	0.33	1.4
001370043	సమూలమైన	2.03	2.59
001370044	గాంధీకి	0.78	1.12
001370094	కాశ్మీర్	3.27	3.67
001370169	శిబిరాలను	2.61	3.18
001370176	ఇస్లాం	1.13	1.45
001370322	కాపురం	2.59	3.04
001370322	కాపురం	3.34	3.65
001370334	సమస్యలన్నీ	1.74	2.4
001370341	విద్యార్థినులు	1.05	1.56
001370372	శిష్య	3.41	3.76
001400034	సహాయకులకు	3.5	4.21
001400044	సాగునీరిచ్చి	2.81	3.67
001400079	సాగిస్తోందని	4.4	5.33
001400089	సత్యనారాయణను	3.8	4.78
001400136	సౌకర్యాలున్న	0.74	1.89
001400149	హాయం	1.02	1.38
001400241	టవేరా	1.79	2.33
001400241	టవేరా	3.03	3.49
001400271	గానే	4.34	4.64
001400286	సమస్యలతో	0.72	1.36
001400287	చెప్పుకుంటున్న	2.11	3.15
001400315	దంపతుల	0.79	1.5
001400315	దంపతుల	7.9	8.4
001400315	మేయర్	0.35	0.79
001400315	మేయర్	7.52	7.9
001400337	జయంతి	0.94	1.4
001400337	జయంతి	3.91	4.37
001400353	ర్యాగింగ్	1.69	2.22
001400353	ర్యాగింగ్	4.66	5.07
001400355	దేవుడనే	1.26	1.94
001400355	దేవుడనే	4.72	5.42
001400359	చూపిస్తే	3.89	4.61
001400365	టమాటా	2.66	3.12
001400376	వారసత్వం	0.93	1.56
001400376	వారసత్వం	3.5	4.12
001400379	ఏలియన్స్	2.32	2.92
001400381	తక్షణ	2.01	2.44
001400381	తక్షణ	10.81	11.2
001400392	శ్వేతపత్రం	3.99	4.91
001820022	ఉమామహేశ్వర	3.4	4.13
001820036	ప్రభు	1.93	2.23
001820054	సంకెళ్ల	5.31	5.71
001820054	సవతి	3.26	3.58
001820068	హోరాహోరీగా	4.81	5.43
001820077	సర్వేపల్లి	1.97	2.51
001820087	పిటిషనర్	0.45	0.96
001820108	స్ఫూర్తికి	1.86	2.32
001820227	షాహీన్	4.69	5.12
001820337	పట్టిసీమను	1.9	2.55
001820337	పట్టిసీమను	3.03	3.6
001820340	జట్లకు	0.71	1.1
001820365	సమూలంగా	3.54	4.16
001820448	షహర్యార్	3.44	4.35
001820455	కాకి	0.81	1.1
001820455	కాకి	2.3	2.87
001830031	ప్రభు	2.69	3.02
001830051	సాధించినట్లు	3.8	4.45
001830172	బస్సును	4.48	5.01
001830251	స్తంభాలను	1.22	2.25
001830258	సాధించుకోవడం	5.65	6.77
001830258	సులువవుతుందని	6.77	7.72
001830263	అవుతాయంటే	2.65	3.77
001830263	అవుతాయంటే	9.19	9.98
001830417	సైదాపురం	3.2	5.74
001830496	కంట	2.22	3.03
001840015	లండన్	1.66	2.05
001840108	సురేఖకు	0.73	1.31
001840125	ఆలయానికి	1.6	2.48
001840138	సమాజసేవకు	3.59	5.35
001840282	శాల	2.37	2.86
001850053	సాగిస్తారు	7.92	8.84
001850069	వేరుగా	1.41	2.15
001850085	పూల	4.92	5.38
001850119	నృత్య	7.32	7.85
001850135	సరిపోని	6.36	7.25
001850174	సబ్సిడీలను	0.47	1.57
001850188	ఏనుగు	5.78	6.37
001850341	నెట్టి	5.96	6.46
001850344	హైజాక్	6.43	7.05
001850400	హనుమంత	3.26	3.91
001860039	స్నేహమే	0.81	1.25
001860097	స్వాతిపై	1.52	2.12
001860107	సర్వసభ్య	2.89	3.49
001860151	శాలువా	1.6	2.24
001860151	సిల్క్	4.67	4.94
001860160	సేకరణలో	0.85	1.27
001860204	బీభత్సం	1.35	1.87
001860217	సృష్టిస్తున్నారు	3.99	4.73
001860224	స్నానాల	0.81	1.22
001860235	శ్యామలతో	0.45	1.04
001860237	శేషాచల	1.28	1.87
001860249	శివాలయాల్లో	0.44	1.14
001860306	శిద్దా	5.07	5.47
001860333	శిథిలాల్లో	1.88	2.45
001860367	ప్రమాదకర	4.91	5.46
001860367	మట్టం	2.17	2.6
001860367	మట్టం	6.65	6.96
001860387	సేకరణపై	4.48	5.19
001860450	సాగించడానికి	1.91	2.65
001860500	పడిందని	2.84	3.34
001870005	రోజుకో	2.59	3.0
001870087	సాయాన్ని	3.43	4.0
001870103	హర్షణీయమని	4.86	5.82
001870106	చెరో	1.37	1.75
001870106	చెరో	3.9	4.2
001870106	జట్లకు	0.67	1.34
001870106	జట్లకు	3.12	3.9
001870106	పాయింట్	1.75	2.26
001870106	పాయింట్	4.2	4.54
001870119	సంతాపంగా	2.55	3.3
001870159	జయంతి	1.82	2.28
001870175	బీభత్సం	5.21	5.65
001870176	స్వార్థపరుల	5.19	6.12
001870197	సరిపోయేంత	1.76	2.6
001870205	తోచని	6.34	6.77
001870312	సాహిత్యాన్ని	8.01	8.87
001870349	సన్నిహితులతో	0.44	1.47
001870349	సన్నిహితులైన	3.49	4.22
001870349	సమాలోచనలు	1.47	2.7
001870349	సమాలోచనలు	5.86	6.9
001870362	సతమతం	3.93	4.5
001870367	హార్యానా	0.45	0.87
001870407	సమావేశమయ్యామని	10.38	11.49
001870410	సమాధుల	4.94	5.48
001870423	సెగ	5.76	6.1
001880018	సిద్ధమన్నట్టుగా	4.51	5.32
001880046	సాంప్రదాయాలకు	1.16	1.85
001880080	సిద్ధమవుతోంది	6.26	7.2
001880086	స్తంభించింది	4.42	5.62
001880200	సహాయన్ని	2.43	2.93
001880204	స్వార్థాలు	0.45	0.92
001880231	ఐదువేల	4.24	4.69
001880243	సోనియాలు	2.14	2.54
001880264	సర్వేల్లో	4.18	4.59
001880395	షాక్	9.11	9.41
001880412	సాక్షిని	6.73	7.24
001890037	చిత్రోత్సవం	2.63	3.32
001890073	ప్రమాణాలతో	4.54	5.28
001890073	సంస్థలైతేనే	1.68	2.79
001890079	ప్రజాశక్తి	0.44	1.05
001890094	మేయర్	2.24	2.72
001890114	రాజశేఖర్	3.2	3.83
001890122	సాధించారన్నారు	3.99	5.29
001890165	శ్రీకాకుళంలో	3.7	4.47
001890184	అమరుడిని	2.42	3.18
001890184	కావాల్సి	3.21	3.66
001890190	సైనికులకు	6.69	7.17
001890264	హఠాత్తుగా	0.43	1.06
001890367	శీర్షిక	3.26	3.91
001890414	సుజల	1.66	2.34
001890414	స్రవంతి	2.34	2.78
001890414	హంద్రీనివా	0.41	1.66
001890427	స్పష్టంగానే	2.25	3.18
001900186	పాత్రల	0.43	0.84
001900186	పాత్రల	1.54	1.97
