000030111	પોટા	6.99	7.45
000030115	સર્ટિફિકેટ	0.46	1.66
000030117	સાઈકલમાં	3.67	4.56
000030146	સિંચાઈની	3.9	4.46
000030146	સુવિધાનો	4.87	5.42
000030149	હનુમાનની	5.85	6.45
000030155	પાત્રો	7.73	8.29
000030162	સીરીઝ	2.69	3.18
000030188	શ્રીમતી	6.94	7.53
000030199	ભિન્ન	4.71	5.07
000030209	ભટ્ટ	3.79	4.0
000030236	સહયોગથી	3.56	4.21
000030238	બ્લેકબેરી	4.89	5.55
000030238	સામાનમાં	2.31	2.92
000030265	હાફિઝે	0.67	1.25
000030280	અંબાજીથી	1.24	1.93
000030288	સેલવાસ	0.95	1.64
000030300	સિંઘવી	8.11	8.54
000030304	સુબ્રહ્મણ્યમ	2.48	3.17
000030305	સમિત	4.42	4.85
000030328	સુડી	0.37	0.84
000030339	સર્બિયા	5.26	5.74
000030339	સ્લોવેનિયા	2.62	3.33
000030339	હંગેરી	3.71	4.29
000030339	હર્જેગોવિના	8.12	9.11
000030367	હિઝબુલના	4.58	5.18
000030371	ઘાટલોડિયા	3.14	3.73
000030382	સરાકારે	0.9	1.38
000030426	દુનિયાને	0.67	1.13
000030439	હોસ્ટેલ	4.51	5.36
000040001	તલાક	2.95	3.23
000040012	સિંઘલના	0.46	0.95
000040018	સાહસિક	2.12	2.54
000040022	ગૌરીશંકર	1.29	1.87
000040035	હુર્રિયતના	0.37	0.89
000040052	સ્વપ્ન	5.22	5.6
000040058	જાતી	0.89	1.32
000040068	સાધ્વીનો	1.06	1.53
000040070	સ્ટાઇલ	5.37	5.68
000040078	સાગરિતોની	5.96	6.57
000040084	હિસંક	1.62	1.95
000040109	સ્થળોમાં	1.8	2.27
000040118	સીસાની	2.31	2.74
000040118	સોમલનો	0.45	0.93
000040135	સહાયક	1.3	1.79
000040149	સીએનઆર	0.44	1.04
000040171	સિદ્ધૂ	2.82	3.12
000040174	ખાંભા	3.16	3.6
000040179	સીઆરપીએફની	1.15	1.98
000040190	સોંપાયું	5.97	6.28
000040190	સ્ટેડિયમથી	0.83	1.22
000040190	સ્ટેડિયમની	2.63	3.09
000040208	લેવું	4.12	4.34
000040217	સોનુ	2.34	2.66
000040218	સાવજોનો	3.1	3.74
000040228	અપાવે	2.94	3.28
000040228	સેહવાગ	0.45	0.87
000040228	સ્કોર	4.96	5.25
000040252	હૈયે	5.17	5.41
000040253	હઝરત	4.25	4.7
000040274	સાવજો	0.59	1.01
000040284	સૌંદર્યને	0.84	1.42
000040284	સ્ત્રીના	0.41	0.84
000040288	હિમાયતી	4.49	4.89
000040297	સ્થળના	2.54	2.89
000040299	સ્ટાફની	2.64	3.02
000040327	હોસ્પિટલની	1.39	1.81
000040329	સીઆરપીસીની	0.45	1.26
000040370	સ્વદેશી	4.24	4.65
000040388	સમીકરણોને	2.65	3.36
000040440	ફકીર	5.1	5.49
000040444	સોંપેલા	2.98	3.42
000040481	સોશ્યિલ	3.57	4.0
000040482	સામંત	3.14	3.5
000040490	પરિવારમાંથી	1.32	1.94
000040493	નહેરુ	2.2	2.45
000040499	હારીજમાં	0.76	1.26
000050002	સાહેબને	1.59	2.07
000050019	હુડાને	3.87	4.86
000050020	કોઠી	1.57	1.91
000050020	વૃક્ષ	4.84	5.08
000050030	હલકી	2.72	3.04
000050042	સ્લમડોગ	1.99	2.55
000050044	અર્થવ્યવસ્થા	2.42	3.07
000050055	સુકાટિંબા	0.44	1.14
000050081	સાંપ્રદાયિકરણ	3.64	4.36
000050084	સેન્ટરમાં	1.41	1.84
000050093	સમ્રાટ	3.96	4.38
000050103	સોનવાડ	1.11	1.57
000050120	સાતપુડ	0.43	0.98
000050154	સીયા	0.44	0.81
000050180	સહયોગીઓને	4.76	5.33
000050204	લગ્નો	0.98	1.29
000050210	સોંપાતા	2.08	2.55
000050231	હાઈસ્કૂલ	0.98	1.47
000050232	સુરસાગર	2.62	3.24
000050247	માંડલ	0.78	1.34
000050255	સ્ટોક	1.8	2.16
000050267	ધીમે	0.39	0.74
000050267	સમાજસેવાના	1.45	2.1
000050308	દેવીપુજક	2.51	3.11
000050318	પાયાની	0.95	1.29
000050318	પ્રબંધન	2.62	3.08
000050364	સંખેડા	2.31	2.71
000050377	આયોગની	1.39	1.78
000050454	હિના	2.09	2.35
000050467	હિન્દુસ્તાની	3.11	3.77
000050487	કુપવાડા	2.27	2.88
000050499	હળમુંડી	0.3	0.95
000060002	ઓફિસર	2.95	3.45
000060004	સોંપાઇ	4.71	5.08
000060012	હાલારનો	3.47	4.03
000060029	હેલ્થકેર	2.42	3.14
000060034	લવ	7.83	8.02
000060040	સસ્તન	0.4	0.87
000060058	હેમા	1.31	1.51
000060063	બાલ	1.22	1.44
000060076	સામગ્રીમાં	2.68	3.33
000060096	સોમાજી	2.36	2.81
000060194	સ્થાપનાનો	3.54	4.07
000060226	સ્થાપવાનો	5.2	5.63
000060274	છલકાઈ	2.77	3.11
000060444	ભીખ	1.92	2.28
000060496	હેતલ	2.41	2.68
000070004	હિંદ	6.79	7.04
000070040	મહા	0.83	1.14
000070070	સ્થિતિની	8.36	9.12
000070125	સરાદિયા	0.44	1.05
000070172	સુખબીરસિંહ	0.45	1.29
000070190	સવારમાં	0.45	1.0
000070194	હિરા	5.62	6.21
000070208	હરદ્વાર	0.15	0.87
000070218	સરહદના	1.86	2.46
000070239	હાસમભાઈ	1.84	2.75
000070244	સિરામિક	1.85	2.46
000070267	સ્થાનાંતરિત	6.2	7.14
000070291	સાકીને	0.36	0.93
000070313	સ્વાત	1.38	1.83
000070323	હમ્પી	5.58	6.0
000070338	સ્વામીજી	0.39	0.92
000070345	સાગરીતો	3.92	4.78
000070346	હકદાર	2.62	3.24
000070383	સમૂહમાં	2.12	2.62
000070407	વૃદ્ધોની	1.95	2.56
000070417	સોંપ્યા	12.22	12.62
000070427	સળગાવવા	5.72	6.68
000070488	હર્ષે	0.39	0.82
000080001	સાવાપુરા	0.46	1.04
000080008	બેંકો	3.12	3.76
000080019	હંગામી	4.04	4.52
000080026	સાંકેતિક	4.57	5.12
000080031	મીઠા	2.8	3.23
000080031	સ્વાદમાં	1.72	2.17
000080073	સરાદ	0.44	0.98
000080098	સાવધાન	6.99	7.43
000080104	હિલ્સ	1.33	1.8
000080165	જબલપુર	3.16	3.89
000080165	ધોધ	0.97	1.26
000080166	આબુ	0.76	1.21
000080231	સાગરિતને	2.39	3.08
000080231	હિંમતપૂર્વક	3.55	4.24
000080245	રણ	1.02	1.23
000080273	સ્થાનોમાંથી	3.79	4.76
000080286	હકની	1.71	2.28
000080295	ક્યાંક	5.44	5.71
000080328	હેમાના	4.46	5.08
000080344	સ્વાધ્યાય	1.77	2.4
000080393	સોનીપતના	0.44	1.88
000080488	જામજોધપુર	0.43	1.34
000080493	સુંદરતાને	4.95	6.32
000080493	સુવિધામાં	2.73	3.32
000090016	સિયાચીનમાં	0.12	1.12
000090016	હિંમતને	6.72	7.28
000090113	સાધુને	5.16	5.83
000090139	સિંગાપોર	7.02	7.73
000090173	સંપ્રદાય	3.35	4.01
000090174	વડતાલ	0.51	1.03
000090283	સીમાથી	3.47	4.1
000090285	સિંચાઇનું	3.52	4.17
000090411	સાશનમાં	0.76	1.29
000090472	હજારેએ	1.97	2.49
000090490	બગસરા	2.49	2.92
000100070	હિંસાનાં	2.3	2.78
000100076	સાંઇ	2.34	2.78
000100077	સાહિત્યમાં	2.38	3.21
000100126	સૂત્રોમાંથી	8.33	8.99
000100187	ઉત્તરે	1.89	2.36
000100334	સૌન્દર્યનું	2.91	3.55
000100354	અયોધ્યામાં	3.99	4.59
000100411	કુળદેવી	1.86	2.37
000100446	હસી	5.09	5.39
000100472	સુંદરવનમાં	2.39	3.16
000110007	વિપક્ષને	4.49	5.05
000110013	ક્રમની	0.77	1.14
000110021	હિલેરીએ	0.32	1.03
000110037	કડ્ડલોર	0.45	0.97
000110051	સુબ્રમણિયમ	2.4	3.13
000110051	હોબાળાની	6.81	7.36
000110075	સરંપચ	3.78	4.28
000110119	સ્થળોની	4.63	5.16
000110129	સુપ્રસિધ્ધ	0.92	1.59
000110131	હિટવેવની	1.97	2.83
000110135	હળતાળ	2.79	3.3
000110137	સુરાઈ	1.54	1.99
000110173	હમીરપરા	4.33	5.06
000110191	હમીરજી	1.48	2.08
000110195	કાર્યક્રમના	0.94	1.58
000110218	સુવિદ્યાઓ	7.11	7.7
000110228	સહદેવની	0.55	1.42
000110236	સિમડેગા	1.76	2.55
000110236	સિમડેગામાં	0.39	1.36
000110248	સઇહા	1.08	1.87
000110263	સ્થળોમાંથી	4.99	5.68
000110360	હરભજનસિંહને	2.44	3.13
000110380	સમાધીએ	2.28	3.02
000110387	સિલસિલો	8.02	8.52
000110405	રસ્તે	1.02	1.42
000110413	સ્વાવલંબન	1.95	2.96
000110416	ચલાવીશું	2.75	3.56
000110438	હુસૈન	7.94	8.51
000110452	જાડેજાને	6.53	7.22
000110465	સાંસદોની	1.19	1.78
000110466	સાંદીયા	0.48	1.06
000110487	હરાવવામાં	3.9	4.41
000120002	હત્યાકાંડ	2.45	3.04
000120007	હુમલાખોરે	1.84	2.42
000120035	પાવી	2.83	3.36
000120062	ભૂષણ	1.81	2.27
000120099	હિરાસત	6.32	6.74
000120129	સીસું	1.63	2.12
000120131	સુદે	4.53	4.89
000120145	સેવામાં	2.57	3.13
000120169	નિવાસી	2.53	3.0
000120202	સરસણ	0.93	1.43
000120203	સુતેલા	8.08	8.57
000120203	હાથલારી	6.96	7.55
000120271	હદમાં	3.11	3.44
000120294	કિંમતમાં	2.07	2.53
000120318	સ્મારક	0.26	0.78
000120335	સામ્યવાદી	1.3	1.95
000120335	હ્યુગો	3.63	3.79
000120438	શ્રેણીના	0.68	1.18
000120500	હેમરાજને	3.16	3.71
000130035	કાંઠા	3.66	4.04
000130074	સમાવેશની	6.89	7.35
000130379	ગુલાબી	0.33	0.69
000130399	સ્વાગતમાં	2.43	3.09
000140002	આયુર્વેદિક	2.44	3.1
000140010	સ્પીડ	3.29	3.79
000140015	ચર્ચાના	7.89	8.55
000140044	પ્રગતિ	4.02	4.52
000140059	હડતાળના	1.21	1.91
000140060	સ્વાસ્થય	7.07	7.64
000140069	રણવીર	1.61	2.15
000140085	કેપ	0.44	0.72
000140087	માંડ	0.85	1.14
000140105	સ્થાપ્યો	5.58	6.07
000140111	સુલતાનભાઇ	2.99	3.91
000140120	હિરોપંતીના	3.58	4.34
000140138	હાંસોટ	1.5	2.01
000140141	સરકારનુ	0.77	1.32
000140159	સેહવાગે	4.99	5.54
000140171	ગોલ્ડ	3.27	3.56
000140173	સ્કુલના	2.23	2.89
000140179	હરિદ્વારમાં	0.44	1.28
000140191	ડચમાં	0.32	1.03
000140191	બુરખા	1.41	1.92
000140200	ઉંઝા	5.83	6.22
000140204	ઉઠાવે	2.73	3.2
000140206	સૂત્રને	5.27	5.84
000140215	સૈનિકના	2.46	2.99
000140221	બ્રહ્મા	1.59	2.05
000140252	હાથીની	2.59	2.96
000140258	સ્ત્રીનું	0.31	0.84
000140282	સલ્લા	0.36	0.85
000140306	સહારે	6.06	6.45
000140320	મેગી	1.1	1.48
000140327	સીમાની	1.47	1.97
000140346	પન્ના	0.49	0.82
000140368	સરસવા	4.17	4.87
000140384	ઝટકા	4.94	5.35
000140406	સમાધાનનો	1.94	2.56
000140413	સીમાને	3.41	3.83
000140427	જાંબુઘોડા	0.35	1.09
000140449	સામૂહિક	0.69	1.19
000140469	સીન	2.9	3.33
000140482	હાઈવેથી	5.05	5.43
000140487	સંરક્ષક	3.46	3.97
000140488	સાહસિકો	1.87	2.57
000140495	સરોગસીથી	3.58	4.7
000150014	સેન્સિટીવ	4.02	4.57
000150050	સરિતા	1.99	2.47
000150057	હાની	2.12	2.3
000150101	ઘેર	0.88	1.14
000160018	સિંગાપુરથી	0.45	1.43
000160031	સ્ટુડન્ટ્સ	7.11	7.63
000160033	સમ્રાટોએ	2.63	3.29
000160033	હિન્દૂઓની	4.88	5.42
000160034	સરનામું	3.13	3.67
000160056	સાતમ	3.21	3.62
000160060	સંસદે	2.17	2.7
000160067	મઠ	5.12	5.38
000160077	સવાયા	1.65	2.18
000160115	સ્ત્રોતમાં	4.98	5.61
000160124	સવિશેષ	2.86	3.32
000160216	સોમાભાઈની	1.49	2.08
000160241	સેટ	0.45	0.88
000160266	હિંમતનગરમાં	2.69	3.63
000160267	હવસખોર	3.78	4.21
000160336	હારની	0.52	1.0
000160363	દરિયા	3.44	3.79
000160391	સાહસો	1.7	2.2
000160453	સારસ્વત	2.25	2.82
000160467	સમા	1.22	1.72
000160484	દયા	2.42	2.75
000170006	સતારા	2.75	3.06
000170010	સુવર્ણમંડિત	2.69	3.92
000170070	સાંગલ	0.42	0.85
000170081	સાધનોનું	0.77	1.13
000170115	સેવાઓનો	1.82	2.27
000170133	હરવા	0.94	1.56
000170153	બિલાડી	0.7	1.34
000170154	સ્વયંસેવકોની	2.86	3.63
000170192	ઉપગ્રહ	0.56	1.1
000170276	સ્વામિનારાયણનની	0.93	1.53
000170279	આયુક્ત	2.0	2.45
000170288	સ્થાઈ	1.7	2.05
000170292	સાવચેત	3.42	3.81
000170292	સેવાને	3.06	3.42
000170335	સાંત્વના	3.7	4.15
000170500	સોળમી	0.38	0.82
000180001	હાર્બર	0.92	1.33
000180044	સરકાર્યવાહક	0.98	1.95
000180056	ટેક્સ	0.88	1.17
000180065	સ્ટાફને	2.73	3.19
000180069	હકીકતે	6.68	7.3
000180084	સામનાનાં	2.69	3.27
000180098	સીબીઆઇના	5.16	5.77
000180155	અગિયાર	2.87	3.15
000180167	હિસ્સાઓમાં	1.83	2.39
000180172	સાવચેતી	3.37	3.89
000180216	સાક્ષરતા	5.53	6.1
000180223	હાઈજેનિક	2.7	3.22
000180226	સુરજબા	2.64	3.07
000180229	સાક્ષીના	3.04	3.49
000180242	સલીમખાને	2.0	2.84
000180290	સેવાકાર્યો	2.03	2.6
000180302	સ્ફૂર્તિ	3.74	4.16
000180324	હજની	0.4	0.85
000180346	સેનાખાડી	3.12	3.79
000180351	સુધરશે	3.83	4.37
000180362	સુતેલી	0.95	1.35
000180366	જોધપુર	5.33	5.86
000180369	હરીશને	1.16	1.6
000180417	સૂત્રોનું	0.94	1.37
000180438	હિંસાએ	3.81	4.22
000190075	સેનાનાં	2.22	2.68
000190118	ધાતુ	0.66	1.01
000190131	ખાદી	0.95	1.29
000190174	બિંદુ	6.69	6.96
000190190	સોખડા	1.75	2.22
000190197	લાતૂર	0.37	0.81
000190318	સુધારવા	1.63	2.15
000190334	સૂચવવામાં	4.74	5.45
000190452	સ્ખલન	0.71	1.17
000190455	સુશીલની	3.09	3.58
000190472	સલમાનખાનને	0.64	1.32
000190478	કટિહાર	0.36	0.79
000200002	સળગાવતા	1.09	1.64
000200146	સર્જવો	0.98	1.39
000200284	સારવારનો	3.29	3.75
000200390	સુધારવાનું	2.26	2.81
000200451	ફેશન	3.02	3.49
000200500	સમિતીના	2.54	3.09
000210037	સાહિત્યકારો	3.29	4.02
000210129	હતાશ	4.82	5.53
000210130	સાગપાડીયા	0.43	1.22
000210157	સમાવિષ્ટ	2.76	3.49
000210185	સલગમ	0.42	1.41
000210211	સ્વપ્નીલ	4.48	4.97
000210244	રાજદ્વારી	1.15	1.81
000210269	હલનચલન	4.08	4.67
000210301	સળગાવેલી	3.93	4.65
000210301	સીમમાંથી	1.58	2.34
000210319	સૈન્યએ	2.95	3.62
000210327	હોળી	6.15	6.51
000210329	ક્ષેત્રીય	1.48	1.97
000210396	હાથમાંથી	8.15	8.94
000210403	હીરાથી	4.04	4.54
000210459	સ્પેનના	2.77	3.57
000230236	સામેં	1.91	2.38
000230283	સ્ક્વોડની	0.65	1.01
000230354	હળી	4.19	4.42
000230374	થાણે	0.46	0.87
000230470	સોથી	0.57	0.91
000250018	સિટીમાં	4.05	4.58
000250041	સહયોગીની	3.42	4.06
000250042	સાક્ષીઓના	1.34	1.98
000250057	હોટેલમાં	0.71	1.22
000250061	દેવળા	0.43	0.86
000250163	ચૂપ	6.16	6.43
000250186	હેલ્ધી	2.33	2.68
000250199	ગુફાઓ	1.33	1.9
000250209	વડાલી	7.53	7.98
000250219	સહેજ	2.96	3.21
000250254	સીસી	2.75	3.09
000250258	જિનપિંગ	0.71	1.28
000250270	સાહિત્યની	4.0	5.02
000250291	સમાજો	6.04	6.55
000250296	હિન્દુસ્તાનમાં	0.44	1.13
000250337	સાગતલા	1.3	1.82
000250343	સુધરતા	3.35	3.84
000250349	હડક	1.51	1.76
000250358	સૂચક	1.64	2.03
000250389	હરીયાળું	2.29	2.91
000250408	સિસ્ટમનો	0.93	1.46
000250412	સુરેન્દ્રભાઈએ	2.12	3.06
000250439	બોલુ	0.95	1.23
000250442	આરટીજીએસ	0.43	1.45
000250450	સુપરસ્ટાર	3.62	4.24
000250470	સલાબતપુરા	0.85	2.01
000250477	સુવા	2.47	2.76
000260022	સ્ટેન્ડ	2.24	2.55
000260023	ખાતુ	2.57	2.91
000260025	સ્ટાઈલ	1.73	2.04
000260032	સહકારની	3.12	3.82
000260032	હુજાન	0.36	0.88
000260035	સિદ્ધાંતો	5.36	5.92
000260059	સીઆરપીએફના	3.37	4.25
000260065	સુંદરતા	0.94	1.63
000260079	રત્નાગિરી	1.04	1.57
000260090	સીમરથા	0.43	1.07
000260109	મહેમદાવાદ	1.25	1.89
000260176	હરિદ્રારમાં	4.44	5.01
000260189	બચાવો	3.61	4.03
000260198	દામોહ	0.41	0.81
000260200	સાતની	2.31	2.7
000260203	સ્થિતિનો	4.96	5.41
000260237	નીર	5.51	5.85
000260245	સમાનતાની	3.03	3.66
000260294	જોડાયેલો	4.75	5.3
000260318	સહમતીને	2.96	3.62
000260389	હાઉસની	4.87	5.39
000260395	ફેઝની	3.27	3.66
000260419	શિક્ષકને	1.93	2.51
000260425	સહાનુભૂતિ	3.72	4.39
000270011	સિયાંગ	4.58	4.95
000270024	હિમાલયની	0.4	0.98
000270052	હુર્રિયત	0.4	0.84
000270099	હરણી	0.96	1.17
000270210	ચરબી	7.67	8.15
000270211	હનનનો	5.47	6.1
000270221	સોમપુરા	1.79	2.3
000270241	દયાનંદ	5.76	6.2
000270242	સાહિત્યસભર	1.83	2.68
000270259	સીમાડાના	5.39	5.98
000270263	સુરક્ષાદળો	6.65	7.38
000270307	સ્વરાજ્ય	2.95	3.45
000270342	સુદીપ	0.42	0.97
000270392	સુનામી	1.58	2.06
000270474	સમાધી	4.44	5.01
000270480	સહીઓ	3.97	4.33
000270486	માંડ્યા	0.38	0.83
000270493	હરિયાણાની	1.09	1.58
000280017	હત્યાઓ	3.29	3.66
000280045	ચેરી	1.29	1.57
000280128	હરીલાલ	1.31	1.75
000280179	આપની	2.1	2.45
000280198	હુનાન	1.12	1.5
000280211	સિમા	2.47	2.76
000280262	સહાયનુ	3.33	3.67
000280300	હડતાળથી	1.1	1.6
000280310	સામીઆના	1.69	2.19
000280310	સાહિદની	3.2	3.57
000280315	સીટથી	1.73	2.21
000280381	સૌપ્રથમવાર	5.02	5.77
000280499	હાયોતામા	4.65	5.28
000290035	સિમાંત	3.26	3.69
000290041	સુપરકિંગ્સને	2.4	3.34
000290043	હોસ્પિટલોની	3.6	4.31
000290061	સિમિત	2.91	3.24
000290072	વિદાય	2.59	2.96
000290081	હુમલાઓને	2.92	3.56
000290086	સ્મારકની	4.22	5.0
000290098	સુર	7.1	7.36
000290124	પાંડવો	2.11	2.56
000290140	સિંધુને	2.79	3.29
000290244	પાર્વતી	3.27	4.03
000290302	મથુરા	5.08	5.44
000290302	હિન્દુત્વ	1.69	2.11
000290386	હેરોના	1.81	2.69
000290409	સોમવારથી	0.47	1.06
000290413	સહરાનપુર	1.22	2.76
000290438	હરીગઢ	0.42	0.88
000300130	સમોવડિયા	1.13	1.63
000300155	હાથીપુરા	0.67	1.09
000300159	રેજિમેન્ટ	0.4	0.98
000300185	સાંચોર	2.95	3.3
000300237	હિમાયત	5.57	5.92
000300246	સરકોજીએ	2.79	3.53
000300267	હુમલાઓની	0.81	1.61
000300277	સુરેશભાઇ	1.64	2.42
000300320	સોંપવાનો	4.07	4.42
000300490	સ્વપ્નો	4.75	5.45
000310035	સિટી	2.82	3.07
000310057	સરખામણી	4.51	5.05
000310113	સોબત	4.23	4.73
000310123	સ્વાથ્ય	0.41	0.81
000310124	હરીફાઈમાં	7.19	7.75
000310136	હુમલાવરોએ	0.69	1.38
000310147	હેંક	5.04	5.3
000310179	સર્જ્યો	4.3	4.7
000310194	ચિત્રકૂટ	0.46	1.13
000310212	કિંગ્સ	1.37	1.69
000310240	હુડહુડ	2.55	3.12
000310427	રાસાયણિક	1.4	2.0
000310455	ચોકડી	1.45	1.69
000310484	કહેતા	3.48	3.9
000310487	સોમનાથના	2.07	2.74
000320046	શંકાને	3.73	4.24
000320055	રાષ્ટ્રધ્વજ	2.21	3.2
000320056	હેરિટેજ	2.27	2.82
000320062	સરહદની	3.12	3.54
000320077	સ્પર્ધાનું	0.57	1.14
000320117	સોનગઢથી	1.79	2.34
000320122	જવાબદારો	1.04	1.61
000320199	અખાત	2.99	3.37
000320208	ઈંચ	1.97	2.18
000320250	સમુદાયે	1.83	2.31
000320283	કોટી	1.18	1.5
000320283	હિન્દુસ્તાનના	0.46	1.18
000320298	સેંકડા	0.16	0.71
000320307	સ્વાર્થ	6.32	6.74
000320329	સર્જવા	5.94	6.47
000320340	સુધ	1.3	1.53
000320497	સામગ્રીનો	3.3	3.87
000330037	સીમલક	0.45	1.05
000330076	સર્જાયેલા	3.39	4.1
000330116	સ્લાઈડ્સ	2.64	3.06
000330117	સરવડ	0.45	0.92
000330125	સાતે	2.67	3.17
000330336	સામાન્યથી	5.18	5.9
000330401	સાંજથી	1.81	2.79
000330485	સૈન્યનો	6.49	7.02
000330493	વાહ	3.17	3.42
000340016	સુરંગને	12.26	12.95
000340034	સલામી	5.45	6.45
000340037	હાઇકમિશ્નરે	1.79	3.6
000340044	કમાન્ડો	8.59	9.24
000340057	હોશંગાબાદ	0.25	1.93
000340108	સિંધુએ	2.05	2.53
000340124	હનુમંત	3.18	3.86
000340157	સર્ટી	4.34	5.03
000350341	ખીણમાં	1.25	1.89
000360016	હિંદુસ્તાનની	3.08	3.6
000360042	સંબોધશે	7.4	8.03
000360089	સુખના	1.28	1.52
000360133	સેવટી	0.81	1.22
000360212	હેલાબેલી	0.72	1.19
000360221	હોડીઓ	2.56	2.87
000360291	હલ્લાબોલ	3.09	3.69
000360309	સિરીયલો	1.12	1.47
000360342	સોદાગર	1.58	2.0
000370012	સ્થંભોનું	0.82	1.22
000370130	સાહિબસિંહ	3.17	3.7
000370291	સરહદનો	0.6	0.98
000370344	હિંદુઓનું	1.3	1.66
000370384	સાયન્સના	0.75	1.29
000370495	ખેડુત	0.42	0.73
000370495	સૈનિકને	2.08	2.47
000380020	હસીના	2.21	2.61
000380096	સોહા	1.67	1.95
000380142	હિતાવહ	6.31	6.84
000380217	ગર્ગ	0.71	1.07
000380236	સાગરીતોમાં	1.54	2.67
000380236	સિકંદરનો	5.16	5.86
000380270	સીઝનમાં	1.2	1.67
000380348	સાસરીયાઓના	2.0	2.66
000380379	સુકાયેલા	3.62	4.06
000390056	સહયોગની	2.59	3.45
000390083	ગાયકવાડ	2.38	3.02
000390214	સવારની	2.23	2.7
000390221	યાત્રીઓ	0.78	1.22
000390254	ભાષાઓ	0.85	1.31
000390259	પૂજન	0.99	1.4
000390277	મોડે	2.96	3.37
000390354	સે	4.24	4.54
000390359	સાંઈની	5.25	5.64
000390387	સિસોદિયા	4.39	5.33
000390412	સ્વરાજના	5.47	6.04
000390452	વડવાસા	1.12	2.16
000390493	હિમાચ્છાદિત	1.52	2.6
000400119	સિઝન	2.04	2.42
000400146	હાલમા	0.46	0.78
000400242	લીમખેડા	5.72	6.3
000400250	બોલમાં	2.34	2.66
000400278	હવાલા	3.22	3.71
000400383	હડ્ડોલા	1.29	1.81
000400386	રોગને	2.09	2.4
000400395	સ્થાપેલા	5.92	6.47
000400459	સીવાય	6.6	6.87
000400466	સોજો	3.43	3.71
000400466	સ્નાયુઓને	1.4	1.93
000410052	સિંગલવણ	0.44	1.36
000410059	હનુમાનના	5.61	6.43
000410094	સેન્ગપુર	2.29	3.06
000410127	સ્ત્રીની	2.73	3.29
000410198	આંક	2.81	3.17
000410220	સોદો	0.99	1.34
000410394	સુરેન્દ્રનગરના	1.39	2.53
000410415	સુશિલકુમાર	1.31	2.11
000410421	સસ્તામાં	6.08	6.85
000410443	સોમાભાઈને	2.33	3.31
000410472	હિટવેવથી	0.97	2.47
000410481	બમણું	1.51	1.91
000420028	સેવાઓનું	2.46	3.32
000420114	સોપારી	1.81	2.25
000420182	દાયક	5.39	5.74
000420318	સૂરુ	4.65	4.91
000420427	ગોસ્વામી	1.68	2.12
000430042	હકૂમત	7.42	7.78
000430042	હકૂમતનો	4.7	5.36
000430048	કાંચીપુરમ	0.44	1.31
000430067	સસરા	4.34	4.79
000430073	હોગિલ	2.59	3.1
000430093	બનાવવી	5.73	6.13
000430093	સહેમતિ	5.28	5.73
000430384	સર્વસ્વ	1.63	2.05
000430495	હિંદુસ્તાની	3.05	3.65
000440055	ટુકડીઓને	2.7	3.28
000440062	સાપેક્ષમાં	3.57	4.03
000440068	વાટાઘાટો	2.29	3.16
000440135	સોનિયાને	2.65	3.54
000440137	હાય	3.65	3.91
000440137	હાયના	3.91	4.23
000440218	સ્વિકારીને	1.11	1.77
000440230	સ્મૃતિરૂપે	1.83	2.58
000440261	હિમાંગી	2.89	3.4
000440272	હસમુખભાઈએ	3.97	4.6
000440276	હકારાત્મકવાદીઓ	2.69	4.18
000440297	મુરાદાબાદ	0.4	1.28
