000260410	સામેં	1.03	1.42
000260414	હોસ્પિટલની	2.9	3.51
000260430	ભટ્ટ	2.16	2.37
000260496	કેપ	1.83	2.15
000270064	મીઠા	2.02	2.37
000270064	મીઠા	5.54	5.89
000270225	આયરિશ	1.16	1.67
000270225	આયરિશ	3.2	3.6
000270261	સહાયક	2.73	3.2
000270265	ક્રમની	1.28	1.84
000270485	દેવળા	0.44	0.85
000280107	કોઠી	4.81	5.13
000280115	બિંદુ	2.33	2.69
000280115	બિંદુ	3.87	4.13
000280216	દુનિયાને	5.74	6.21
000280224	બાલ	1.17	1.47
000280224	બાલ	1.47	1.66
000280240	સ્વદેશી	3.96	4.44
000280245	સિંચાઈ	2.43	2.78
000280274	સ્કોર	2.91	3.22
000280274	સ્કોર	5.3	5.61
000280379	આપની	2.32	2.87
000280379	આપની	3.61	4.09
000280478	હલનચલન	2.93	3.55
000290132	જોધપુર	0.77	1.15
000290132	જોધપુર	1.58	1.91
000290244	હિન્દુસ્તાની	6.26	6.86
000290253	જિનપિંગ	2.05	2.67
000290325	જબલપુર	0.48	0.93
000290325	જબલપુર	2.22	2.73
000290472	સમ્રાટ	1.56	1.98
000290490	સંખેડા	0.43	0.88
000290490	સંખેડા	4.3	4.73
000300022	આપની	0.6	0.94
000300048	દુનિયાને	0.16	0.62
000300144	લગ્નો	2.9	3.38
000300144	લગ્નો	6.32	6.81
000310141	દયાનંદ	2.48	2.98
000310418	ક્ષેત્રીય	1.0	1.45
000320050	વિઝા	2.06	2.53
000320076	બ્લેકબેરી	0.71	1.24
000320076	બ્લેકબેરી	2.41	2.92
000320131	સીમાને	1.73	2.15
000320132	પાંડવો	1.18	1.6
000320134	રણ	4.94	5.22
000320199	અરબી	1.54	1.83
000320199	અરબી	3.37	3.74
000320307	મહા	4.68	4.94
000320307	મહા	6.03	6.32
000330011	હિંસાનાં	2.12	2.72
000330076	આચરણ	2.36	2.97
000330076	આચરણ	6.0	6.43
000330112	અપાવે	3.48	3.88
000330112	અપાવે	6.42	6.8
000330126	પ્રગતિ	1.88	2.38
000330126	પ્રગતિ	8.02	8.49
000330270	સરખામણી	3.98	4.61
000330378	મેગી	1.0	1.4
000330378	મેગી	5.43	5.73
000330383	સ્થિતિની	4.91	5.25
000330471	મેગી	3.22	3.53
000340076	ચૂપ	5.11	5.52
000340076	ચૂપ	8.72	8.94
000350409	સૂત્રોનું	3.83	4.38
000360264	સસ્તન	2.3	2.7
000360269	ઘડિયાળ	2.99	3.35
000360381	માંડ	0.4	0.79
000360405	ક્લબ	4.3	4.56
000370067	સિટીમાં	0.79	1.17
000370075	ઉત્તરે	0.99	1.28
000370075	જોધપુર	3.45	3.84
000370089	કિંગ્સ	2.56	2.84
000370092	હત્યાઓ	3.3	3.61
000370094	ગોલ્ડ	0.77	1.05
000370108	ગૌરીશંકર	0.39	1.17
000370264	ફેશન	1.31	1.77
000370291	ચર્ચાના	1.35	1.8
000370389	આપઘાતનો	1.36	1.85
000370389	આપઘાતનો	4.88	5.25
000370399	ઉંઝા	4.45	4.68
000370403	કિંગ્સ	3.95	4.33
000370403	કિંગ્સ	5.62	5.9
000370443	રત્નાગિરી	0.44	0.97
000370443	રત્નાગિરી	3.21	3.7
000380173	ભૂષણ	1.85	2.2
000380173	ભૂષણ	2.73	3.07
000380436	વડાલી	0.73	1.16
000380436	વડાલી	4.93	5.29
000390002	ચર્ચાના	7.4	7.98
000390013	સ્વાધ્યાય	4.58	5.09
000390037	સ્પેનના	0.43	1.27
000390278	લવ	5.22	5.47
000390364	કુળદેવી	2.48	3.04
000390364	કુળદેવી	5.76	6.38
000390370	હનુમાનની	2.08	2.62
000390387	કમાન્ડો	7.97	8.7
000390387	સૈનિકના	10.27	11.11
000390395	નહેરુ	1.92	2.28
000390467	સૂત્રને	0.63	1.24
000390469	આયુર્વેદિક	3.92	4.7
000400111	સિંઘવી	1.93	2.34
000400134	સ્કોર	2.27	2.63
000400149	પૂજન	3.7	4.09
000400179	સ્ટાફને	2.91	3.4
000400222	હિમાયત	3.78	4.13
000400433	લીમખેડા	1.44	2.1
000400433	લીમખેડા	6.09	6.58
000410126	સૂત્રોમાંથી	4.84	5.75
000410238	પૂજન	3.41	3.9
000410327	તલાક	2.3	2.69
000410327	તલાક	3.6	3.98
000410404	સમા	2.23	2.74
000410409	વડાલી	0.45	0.86
000410481	લેવું	1.91	2.36
000410481	લેવું	3.51	3.89
000410487	શ્રેણીના	2.4	2.95
000420058	અયોધ્યામાં	0.84	1.39
000420058	મસ્જિદ	1.69	2.07
000420158	ભટ્ટ	1.88	2.16
000420158	ભૂષણ	1.49	1.88
000420216	લીમખેડા	1.3	1.79
000420264	હરાવવામાં	2.07	2.61
000420357	ફકીર	4.19	4.57
000420357	ફકીર	5.37	5.79
000430062	સુરસાગર	3.47	4.1
000430069	જાંબુઘોડા	0.86	1.67
000430069	જાંબુઘોડા	2.51	3.11
000430083	જોડાયેલો	2.55	3.05
000430106	સીન	3.99	4.27
000430155	વિપક્ષને	1.5	1.98
000430155	હરિયાણાની	2.74	3.31
000430389	ઉત્તરે	4.9	5.31
000430475	આપઘાતનો	1.18	1.7
000440001	પૂજન	4.65	5.03
000440073	રાજદ્વારી	0.43	1.59
000440073	રાજદ્વારી	7.08	8.07
000440155	વિદાય	0.9	1.27
000440247	હુડાને	5.82	6.28
000440284	બાલ	4.29	4.56
000440319	ગુલાબી	2.56	3.01
000450029	સે	4.74	5.03
000450094	સંસદે	1.59	2.02
000450094	સંસદે	4.28	4.73
000450256	પોટા	4.22	4.57
000450338	ક્લબ	4.2	4.63
000450394	સલ્ફર	3.07	3.45
000450497	ચરબી	3.5	3.86
000450497	ચરબી	4.3	4.88
000460008	સહયોગની	6.3	6.81
000460038	બોલમાં	0.86	1.48
000460038	બોલમાં	5.07	5.47
000460051	હળતાળ	3.79	4.22
000460055	ટેક્સ	2.09	2.52
000460064	ચૂપ	5.84	6.07
000460140	બંધારણ	1.7	2.11
000460163	આંક	1.8	2.05
000460163	આંક	6.97	7.22
000460163	સૂચક	1.39	1.8
000460163	સૂચક	6.48	6.97
000460381	પરિવારમાંથી	4.73	5.46
000470035	અચ્છે	2.06	2.4
000470035	અચ્છે	4.16	4.67
000470062	ભિન્ન	2.74	3.02
000470108	બગસરા	1.38	1.86
000470161	હિમાયતી	7.44	8.14
000470253	સ્થાઈ	4.82	5.19
000470310	સાંઇ	1.56	1.8
000470355	સૂરુ	5.98	6.34
000470475	હાની	4.35	4.58
000480109	સૈન્યનો	3.29	3.78
000480168	હિમાલયની	0.63	1.17
000480168	હિમાલયની	2.89	3.38
000480401	ઘેર	0.94	1.15
000480401	ઘેર	1.45	1.74
000500002	ધીમે	0.8	1.07
000500002	ધીમે	1.07	1.35
000500076	ગ્વાલિયર	0.7	1.15
000500076	ગ્વાલિયર	4.03	4.43
000500362	કાર્યક્રમના	6.05	6.83
000500393	પુજારી	2.75	3.28
000500402	હુમલાખોરે	2.45	3.12
000500435	સિબ્બલે	1.11	1.49
000500451	શ્રીમતી	0.46	0.9
000510011	સહેજ	1.66	2.06
000510012	સેવાઓનો	2.6	3.07
000510033	કહેતા	1.69	2.08
000510033	કહેતા	4.92	5.26
000510097	હસ્તિનાપુરના	4.5	5.26
000510352	હલ્લાબોલ	4.01	4.53
000510354	ધાતુ	0.77	1.27
000520031	સાવચેતી	3.56	4.11
000520034	પાર્વતી	4.04	4.53
000520135	સરકારનુ	2.43	2.95
000520304	પ્રગતિ	3.95	4.59
000520310	હિન્દુસ્તાનમાં	1.62	2.48
000520367	ખાંભા	0.43	0.73
000520367	ખાંભા	4.73	5.02
000520399	ગોલ્ડ	0.39	0.65
000530011	સિદ્ધૂ	2.95	3.27
000530118	હેલ્ધી	1.58	2.07
000530136	દયા	4.38	4.65
000530140	વિદાય	4.32	4.76
000530141	હિટવેવની	5.53	6.27
000530148	એકબીજાને	2.83	3.43
000530150	સંપ્રદાય	0.78	1.76
000530150	સંપ્રદાય	3.51	4.05
000530157	સેનાનું	3.55	4.03
000530204	સેહવાગ	3.16	3.6
000530205	સામૂહિક	1.68	2.24
000530262	અસરથી	4.42	4.87
000530262	અસરથી	6.48	6.89
000530263	મહા	1.75	1.95
000530308	શિક્ષકને	6.89	7.37
000530465	ગોસ્વામી	1.52	2.01
000530465	ગોસ્વામી	4.93	5.35
000530468	જોડાયેલો	3.38	3.82
000530468	જોડાયેલો	5.87	6.28
000540033	નીર	3.03	3.2
000540033	નીર	5.38	5.6
000540112	બાગેશ્વર	1.25	1.71
000550062	ઉંઝા	0.46	0.73
000550334	હોળી	2.63	2.85
000550370	સુર	1.96	2.23
000550483	સહાયક	4.31	4.66
000560005	ગોળ	5.59	5.86
000560005	ગોળ	5.86	6.11
000560016	સેવાને	5.16	5.68
000560295	શંકાને	2.45	3.07
000560298	સ્વપ્ન	2.05	2.53
000560374	દેશોની	4.66	5.23
000560374	હસીના	3.21	3.98
000570003	ફેશન	1.1	1.48
000570006	સ્કુલના	3.34	3.8
000570032	સિંચાઈ	1.6	1.96
000570056	અવસ્થામાં	1.35	1.81
000570061	સ્વાગતમાં	0.84	1.46
000570106	ક્યાંક	3.32	3.62
000570173	ઉત્તરે	0.94	1.28
000570173	ઉત્તરે	2.92	3.26
000570238	દિગ્દર્શક	2.32	2.95
000570302	વાટાઘાટો	0.64	1.13
000570302	વાટાઘાટો	6.49	6.96
000570343	સરનામું	3.12	3.53
000570371	ઘેર	1.24	1.47
000570372	હતાશ	4.98	5.25
000570374	દાંતીવાડા	0.44	0.97
000570374	દાંતીવાડા	3.33	3.6
000570443	કોઠી	1.73	2.08
000570443	કોઠી	2.57	2.88
000580031	સમ્રાટ	2.87	3.23
000580044	કહેતા	5.41	6.22
000580310	ગાયકવાડ	2.61	3.03
000580340	સ્ત્રીનું	2.52	2.85
000580422	નોંધણી	4.51	4.79
000590097	સોંપાઇ	3.34	3.66
000590234	પાર્વતી	0.82	1.26
000590234	પાર્વતી	1.48	1.91
000590257	બિલાડી	2.48	2.88
000590264	સાહસિક	0.64	1.2
000590349	માંડ્યા	2.03	2.35
000590371	સોંપાતા	2.67	3.02
000600020	જોડાયેલો	5.97	6.69
000600278	બંધારણ	6.19	6.74
000600306	ખેડુત	0.46	0.88
000610074	પુરાણ	1.14	1.42
000610304	હાથોમાં	2.97	3.29
000610442	સ્વાસ્થય	3.15	3.65
000610498	હલકી	1.55	1.89
000620029	જિનપિંગ	1.82	2.36
000620060	હિરાસત	2.66	3.15
000620067	એકબીજાને	2.87	3.48
000620085	હેમા	1.1	1.54
000620172	અરબી	2.17	2.44
000620245	હાર્બર	3.14	3.69
000620333	હિંમતનગરમાં	3.72	4.54
000620352	દયા	3.45	3.73
000620352	દયા	4.63	4.95
000620375	આયુર્વેદિક	0.74	1.15
000620375	આયુર્વેદિક	2.3	2.71
000620439	થોળ	0.46	0.74
000620471	શંકાને	0.87	1.35
000620500	જવાબદારો	3.29	3.95
000630030	દેશોની	3.28	3.62
000630405	ચલણ	2.75	3.09
000640272	વડવાસા	0.54	1.33
000640272	વડવાસા	1.37	1.79
000640289	શંકાને	1.12	1.73
000640289	શંકાને	3.06	3.47
000650013	બ્રહ્મા	0.42	0.78
000650013	બ્રહ્મા	1.52	1.84
000650056	વાટાઘાટો	6.03	6.48
000650056	સિંગાપોર	0.69	1.2
000650146	સ્થાપેલા	1.1	1.49
000650304	હિન્દુસ્તાનના	0.56	1.03
000650368	સેન	2.17	2.45
000660010	રણ	2.35	2.51
000660021	સોદો	3.17	3.4
000660028	સોંપેલા	4.16	4.5
000660212	રાસાયણિક	3.89	4.31
000660219	રસ્તે	2.45	2.68
000660219	રસ્તે	3.54	3.75
000660223	હાય	4.24	4.53
000660223	હાયના	4.53	4.81
000660230	સમાજો	3.37	3.74
000660289	સાહિત્યમાં	1.0	1.83
000660289	સાહિત્યમાં	4.46	4.83
000680109	પૂજન	3.06	3.31
000680149	યાત્રીઓ	1.72	2.07
000680180	નિવાસી	2.94	3.25
000680199	નહેરુ	3.06	3.39
000680304	અપાવે	6.37	6.63
000680379	નહેરુ	1.93	2.18
000680433	મસ્જિદ	1.04	1.42
000680483	જબલપુર	1.51	1.98
000680483	જબલપુર	2.49	2.97
000710026	સ્વાદમાં	1.11	1.67
000710151	નોંધણી	3.32	3.77
000710151	સાવધાન	5.39	6.07
000710183	સોલા	0.45	1.21
000730007	હસ્તિનાપુરના	0.77	1.79
000730017	ઓસ્ટ્રેલિયાને	4.06	5.07
000730017	ઓસ્ટ્રેલિયાને	7.2	7.97
000730062	હરણી	4.79	5.31
000730111	ચોકડી	3.75	4.19
000730111	ચોકડી	4.7	5.14
000730114	હરદ્વાર	0.39	1.06
000730119	સહેમત	4.22	4.72
000730133	અનુસૂચિત	2.45	3.16
000730133	અનુસૂચિત	3.93	4.54
000730137	હાથમાંથી	3.88	4.9
000730151	વિદાય	8.78	9.19
000730153	સ્થળોમાં	7.76	8.18
000730179	એન્જિન	12.53	13.06
000730191	સર્જરી	1.26	2.05
000730291	સીઝનમાં	1.5	2.14
000730292	હરિદ્વારમાં	3.73	4.58
000730337	ચિત્રકૂટ	4.0	4.72
000730337	સુંદરતા	5.4	6.08
000730370	પાનું	1.75	2.38
000730370	પાનું	5.13	5.53
000730388	ઘાટલોડિયા	0.93	1.74
000730391	આબુ	2.64	3.04
000730395	ટેક્સ	9.03	9.44
000730413	સુધારવા	4.7	5.33
000730433	કાર્યક્રમના	0.45	1.32
000730433	કાર્યક્રમના	6.41	7.44
000740048	અપાવે	5.73	6.04
000740073	ઊંઝા	0.76	1.08
000740073	ઊંઝા	3.99	4.26
000740088	રણ	2.72	2.93
000740128	હવાલા	2.51	2.89
000740243	કિંમતમાં	6.59	7.35
000740243	કિંમતમાં	7.82	8.34
000740454	સમાધી	6.72	7.1
000740483	મીઠા	4.97	5.25
000840014	હાફુસ	2.11	2.54
000840027	હરાવ્યો	6.57	7.01
000840029	સમાધાનનો	1.44	1.77
000840227	સ્વરાજના	1.78	2.47
000840362	સેનાનાં	0.64	0.93
000840411	અવસ્થામાં	1.55	2.2
000840437	હુર્રિયત	1.74	2.08
000900003	સાહેબને	1.53	2.0
000900011	હસમુખભાઈએ	3.36	3.97
000900018	અખાત	1.75	2.19
000900018	અખાત	3.0	3.38
000900018	દરિયા	0.59	0.92
000900018	દરિયા	3.95	4.23
000900020	સેટ	0.56	0.93
000900060	સાધુને	5.32	5.81
000900077	કાર્યક્રમના	0.64	1.25
000900081	સાશનમાં	1.58	2.13
000900117	અચ્છે	1.41	1.73
000900117	અચ્છે	3.08	3.37
000900125	આપઘાતનો	0.94	1.47
000900149	સૌરાષ્ટ્રને	2.92	3.58
000900205	સરાકારે	0.83	1.27
000900213	સંપ્રદાય	1.8	2.38
000900245	ધીમે	1.21	1.57
000900245	ધીમે	1.57	1.9
000900268	હોસ્પિટલોની	3.99	4.75
000900306	થૌબલ	0.87	1.32
000900306	થૌબલ	2.57	2.99
000900407	હળમુંડી	0.55	1.15
000900427	સુરાઈ	0.92	1.29
000900435	સહયોગથી	2.96	3.69
000900462	હેરાફરી	4.19	4.65
000910080	સ્વાત	1.27	1.9
000910139	સિમિત	4.8	5.17
000910155	હાડપિંજરો	1.53	2.39
000910170	લવ	9.5	9.79
000910225	હેલ્મેટ	4.12	4.59
000910227	સેટ	0.49	0.82
000910230	સ્વયંસેવકોની	3.89	4.83
000910273	સંખેડા	3.01	3.59
000910295	સ્કેટ્સની	0.37	1.36
000910297	સોથી	1.59	2.04
000910431	ચૂપ	3.56	3.78
000910470	ઉંઝા	7.17	7.52
000920045	સોપાઇ	3.13	3.52
000920071	સોલાપૂર	0.48	1.04
000920105	કોટી	2.14	2.42
000920166	લાતૂર	0.44	0.84
000920166	લાતૂર	3.4	3.74
000920173	હમીરપરા	3.27	4.63
000920304	સૉનેટ	1.07	1.6
000920332	સીટોની	1.27	1.66
000920343	હેલાબેલી	1.11	1.68
000980010	સિંચાઈની	3.69	4.21
000980010	સુવિધાનો	4.21	4.66
000980036	સારસ્વત	1.11	1.62
000980070	સર્કિટ	2.69	3.05
000980075	સીયા	0.45	0.8
000980085	સમ્રાટોએ	2.19	2.94
000980085	હિન્દૂઓની	4.28	4.91
000980089	હાસમભાઈ	2.7	3.53
000980092	હડતાળની	0.44	0.87
000980094	સીમરથા	0.97	1.5
000980096	હરીશને	1.28	1.96
000980105	સોંપીને	3.0	3.59
000980113	સોમનાથના	1.38	2.35
000980161	સલ્લા	0.45	0.78
000980197	દયા	4.99	5.32
000980201	ભૂષણ	1.67	1.96
000980201	ભૂષણ	2.54	2.95
000980234	સમ્રાટ	2.61	3.01
000980265	પુરાણ	2.53	2.82
000980324	સુભાષબાબુએ	0.87	1.69
000980326	વેલ્સીના	0.43	0.98
000980326	વેલ્સીના	5.41	6.04
000980381	હાથીની	2.09	2.56
000980459	સાધતા	2.33	2.89
001120029	સાવ	0.6	0.82
001120071	હાયોતામા	2.64	3.24
001120128	હડતાળથી	1.03	1.38
001120263	સોનગઢથી	1.66	2.11
001120444	હરવા	1.2	1.63
001120468	બુંદી	0.58	0.83
001120468	બુંદી	1.09	1.28
001120478	હોન્ડાચાલક	2.11	2.63
001180019	કિંમતમાં	7.35	8.07
001180029	સિઝન	4.0	4.6
001180033	સેવાઓનું	5.09	6.27
001180047	સ્થળોની	3.75	4.34
001180209	હોળી	2.07	2.86
001180244	હેમરાજને	6.5	7.79
001180267	સળગાવતા	1.33	2.28
001180343	ગુલાબી	8.53	9.24
001180395	સરહદના	1.78	2.55
001180433	આયોગની	3.55	4.41
001200026	બનાવવી	2.92	3.56
001200067	સાંત્વના	6.16	7.15
001200097	હારીજમાં	2.06	2.78
001200102	કડ્ડલોર	0.45	1.07
001200147	સિલસિલો	9.12	9.67
001200154	હાઈવેથી	5.57	6.21
001200157	સામ્રાજ્યોએ	2.08	3.14
001200164	સુકાટિંબા	0.44	1.22
001200169	મીઠા	4.01	4.47
001200198	વડતાલ	4.74	5.21
001200203	અગિયાર	4.86	5.3
001200203	અગિયાર	6.22	6.68
001200203	અગિયાર	7.63	8.04
001200213	રસ્તે	5.04	5.61
001200255	રેજિમેન્ટ	3.32	4.11
001200255	રેજિમેન્ટ	7.86	8.61
001200261	સિલ્કની	2.03	3.04
001200273	સુપરસ્ટાર	3.23	3.95
001200310	નિવાસી	4.18	4.71
001200319	છલકાઈ	4.05	4.51
001200319	છલકાઈ	5.65	6.1
001200377	જબલપુર	0.7	1.43
001200377	જબલપુર	2.7	3.25
001200421	આયુક્ત	2.96	3.5
001200421	આયુક્ત	4.63	5.06
001210059	ગોલ્ડ	0.96	1.34
001210059	ગોલ્ડ	4.47	4.7
001210062	કાંઠા	3.53	3.86
001210062	કાંઠા	9.15	9.47
001210062	સાવચેત	10.97	11.67
001210075	સેન્સર	0.35	0.98
001210087	હરાજીમાં	2.04	2.71
001210101	વિઝા	2.75	3.24
001210101	વિઝા	4.72	5.08
001210104	વૃદ્ધોની	1.45	1.95
001210104	વૃદ્ધોની	6.11	6.81
001210121	સ્વાથ્ય	0.39	1.04
001210165	સીટથી	6.42	7.1
001210199	હનુમાનના	2.8	3.53
001210213	હિરા	6.27	6.67
001210241	બચાવો	4.0	4.56
001210272	રસ્તે	4.38	4.81
001210279	સર્ટી	2.7	3.17
001210300	ધાતુ	1.93	2.28
001210300	ધાતુ	3.42	3.84
001210300	ધાતુ	4.66	5.05
001210300	બિંદુ	6.92	7.22
001210301	કુળદેવી	6.34	6.94
001210327	સહાનુભૂતિ	7.36	8.15
001210355	સાહિત્યકારો	3.38	4.37
001210388	બીલ	4.64	4.9
001210403	સ્થિતિનો	5.7	6.25
001210416	સાવલી	1.84	2.38
001210422	લેવું	5.84	6.26
001210429	સારવારનો	5.04	5.7
001210430	હરીયાળું	2.92	3.41
001210433	રૂમાલ	5.06	5.45
001210452	પાવી	0.44	0.82
001210452	પાવી	6.36	6.79
001210454	હમ્પી	4.29	4.76
001210465	સોમાજી	3.14	3.69
001210485	સિંઘલના	0.43	1.24
001210487	સિગ્નલ	3.34	3.82
001220005	સ્ટાફની	6.31	6.91
001220009	સરબજીતનુ	1.48	2.51
001220024	હાઈકમાંડના	3.09	4.23
001220032	સુવિદ્યા	1.64	2.24
001220044	સલામી	9.5	10.29
001220078	સ્ટાર્સને	8.29	8.9
001220124	બેંકો	1.95	2.44
001220140	હોડીઓ	4.05	4.71
001220180	સાયલા	0.42	1.11
001220190	પોટા	0.85	1.42
001220200	પેટીમાં	1.43	2.19
001220200	પેટીમાં	6.8	7.54
001220200	લાકડાની	0.77	1.43
001220200	લાકડાની	6.2	6.8
001220206	સવારમાં	0.63	1.52
001220219	ગોસ્વામી	5.6	6.44
001220219	ગોસ્વામી	11.31	12.08
001220245	હિંદુસ્તાની	1.33	2.26
001220257	ઝાડુ	0.89	1.32
001220257	ઝાડુ	5.88	6.28
001220258	જાડેજાને	1.01	1.91
001220258	જાડેજાને	11.0	11.74
001220267	મહેમદાવાદ	0.36	1.62
001220267	મહેમદાવાદ	7.06	8.01
001220280	બંધારણ	4.89	5.72
001220289	સુપરકિંગ્સને	2.46	3.68
001220298	સ્વાવલંબન	2.79	3.69
001220324	સીઆરપીસીની	1.69	2.95
001220332	સિરિયામાં	3.54	4.55
001220336	સોબત	5.76	6.69
001220346	રસ્તે	6.26	6.76
001220346	રસ્તે	8.6	9.01
001220349	સુલ્તાનપુર	0.43	1.46
001220352	સેન્સિટીવ	9.24	10.5
001220354	હિંદ	3.6	4.11
001220355	સ્વામિનારાયણના	1.36	2.72
001220359	સંબોધશે	6.56	7.77
001220359	સંબોધશે	17.02	17.87
001220409	હરીફાઈમાં	2.06	3.35
001220414	સ્કુલે	3.16	3.69
001220420	હાઈજેનિક	5.1	6.27
001220439	રેજિમેન્ટ	2.09	2.71
001220466	સહારે	2.91	3.74
001220470	વાહ	6.0	6.32
001220496	હરીફાઈના	7.63	8.57
001220497	ઘાટલોડિયા	1.56	2.8
001230008	સ્લમડોગ	2.31	3.24
001230017	છલકાયો	7.37	7.91
001230017	સાગરકાંઠો	1.25	2.17
001230017	સાગરકાંઠો	5.74	6.51
001230017	સૌરાષ્ટ્રનો	0.45	1.25
001230017	સૌરાષ્ટ્રનો	5.01	5.74
001230020	હુડહુડ	3.75	4.42
001230026	સિમા	2.51	2.86
001230042	હોટેલમાં	4.56	5.34
001230072	હનુમંત	1.66	2.22
001230098	હિંદુસ્તાનની	3.47	4.26
001230098	હિંદુસ્તાનની	5.24	6.0
001230108	જલારામ	5.71	6.23
001230124	સામાન્યથી	4.53	5.25
001230133	સીઆરપીએફના	5.3	6.38
001230143	સીટને	4.32	4.84
001230147	હેલ્ધી	1.76	2.27
001230157	સ્વેચ્છાએ	3.44	4.26
001230162	સમ્મેલન	1.31	1.92
001230163	હર્ષે	0.41	0.83
001230182	હર	5.77	6.04
001230184	સામનાનાં	2.15	2.8
001230210	હિમવર્ષાના	3.76	4.46
001230218	હોસ્ટેલ	0.39	1.0
001230241	સાવજો	0.8	1.28
001230245	સોમલારે	3.89	4.43
001230273	સહરાનપુર	1.21	1.93
001230277	ગર્ગ	0.42	0.82
001230277	ગર્ગ	1.49	1.93
001230288	સરાદ	0.45	0.94
001230290	ખીણમાં	3.92	4.35
001230290	પન્ના	1.71	2.08
001230301	સુધરતા	2.7	3.39
001230307	સુબીર	4.73	5.19
001230322	સીઈઓના	6.13	6.98
001230329	સોનુ	5.89	6.28
001230341	સીબીઆઇના	2.83	3.53
001230375	ગોલ્ડ	0.82	1.18
001230377	સિરામિક	2.17	2.76
001230426	સાયન્સના	0.81	1.4
001230447	સ્માર્ટ	1.82	2.27
001230452	હિરોપંતીના	3.42	4.49
001230456	સ્ત્રીની	2.42	2.89
001230475	સ્થળોમાંથી	3.21	4.01
001240013	સુરંગને	8.14	8.7
001240023	સાગપાડીયા	1.76	2.71
001240027	સેવાકાર્યો	4.83	5.53
001240036	સામ્રાજ્યના	2.07	2.86
001240061	સિમડેગા	1.45	2.28
001240061	સિમડેગામાં	0.45	1.45
001240076	કૌશલ	0.99	1.46
001240076	કૌશલ	7.68	8.11
001240079	સ્ક્વોડની	0.8	1.96
001240090	સામન	5.53	6.12
001240097	ભાષાઓ	1.03	1.52
001240113	અનેં	1.83	2.14
001240113	અનેં	3.78	4.06
001240113	સાંકળુ	2.61	3.02
001240141	હરિદ્રારમાં	5.76	6.81
001240148	સ્વપ્નીલ	5.52	5.97
001240156	સીરિયાના	0.43	0.99
001240163	સહદેવની	0.43	1.17
